mouse_gene,marmoset_gene
ENSMUSG00000040093,ENSCJAG00000054186
ENSMUSG00000030982,ENSCJAG00000009632
ENSMUSG00000037110,ENSCJAG00000005471
ENSMUSG00000029868,ENSCJAG00000009427
ENSMUSG00000039376,ENSCJAG00000001574
ENSMUSG00000028607,ENSCJAG00000004512
ENSMUSG00000008932,ENSCJAG00000004493
ENSMUSG00000029867,ENSCJAG00000009465
ENSMUSG00000020122,ENSCJAG00000000989
ENSMUSG00000029866,ENSCJAG00000009471
ENSMUSG00000028600,ENSCJAG00000064930
ENSMUSG00000002033,ENSCJAG00000043106
ENSMUSG00000032094,ENSCJAG00000013205
ENSMUSG00000089051,ENSCJAG00000084895
ENSMUSG00000089051,ENSCJAG00000082190
ENSMUSG00000089051,ENSCJAG00000077812
ENSMUSG00000028603,ENSCJAG00000004449
ENSMUSG00000039357,ENSCJAG00000001513
ENSMUSG00000055980,ENSCJAG00000012760
ENSMUSG00000063787,ENSCJAG00000001512
ENSMUSG00000032093,ENSCJAG00000013183
ENSMUSG00000026142,ENSCJAG00000012767
ENSMUSG00000043029,ENSCJAG00000038771
ENSMUSG00000021819,ENSCJAG00000001500
ENSMUSG00000030180,ENSCJAG00000006858
ENSMUSG00000044966,ENSCJAG00000006473
ENSMUSG00000032092,ENSCJAG00000053363
ENSMUSG00000004768,ENSCJAG00000010247
ENSMUSG00000020120,ENSCJAG00000006477
ENSMUSG00000040084,ENSCJAG00000036373
ENSMUSG00000070305,ENSCJAG00000013157
ENSMUSG00000048534,ENSCJAG00000013130
ENSMUSG00000044629,ENSCJAG00000039706
ENSMUSG00000033953,ENSCJAG00000006498
ENSMUSG00000023079,ENSCJAG00000016131
ENSMUSG00000042197,ENSCJAG00000010265
ENSMUSG00000077667,ENSCJAG00000029867
ENSMUSG00000030980,ENSCJAG00000009625
ENSMUSG00000030980,ENSCJAG00000006636
ENSMUSG00000074749,ENSCJAG00000005568
ENSMUSG00000078970,ENSCJAG00000044589
ENSMUSG00000070304,ENSCJAG00000074255
ENSMUSG00000046480,ENSCJAG00000072162
ENSMUSG00000119413,ENSCJAG00000086093
ENSMUSG00000037025,ENSCJAG00000005785
ENSMUSG00000073856,ENSCJAG00000009618
ENSMUSG00000071226,ENSCJAG00000017253
ENSMUSG00000028601,ENSCJAG00000004375
ENSMUSG00000032091,ENSCJAG00000013100
ENSMUSG00000020116,ENSCJAG00000006564
ENSMUSG00000020116,ENSCJAG00000067688
ENSMUSG00000074743,ENSCJAG00000005795
ENSMUSG00000027435,ENSCJAG00000005796
ENSMUSG00000042182,ENSCJAG00000010332
ENSMUSG00000035437,ENSCJAG00000020027
ENSMUSG00000008734,ENSCJAG00000009607
ENSMUSG00000000581,ENSCJAG00000006589
ENSMUSG00000091996,ENSCJAG00000069762
ENSMUSG00000030976,ENSCJAG00000071416
ENSMUSG00000026131,ENSCJAG00000010349
ENSMUSG00000016984,ENSCJAG00000006604
ENSMUSG00000039990,ENSCJAG00000012481
ENSMUSG00000032089,ENSCJAG00000013084
ENSMUSG00000004902,ENSCJAG00000017263
ENSMUSG00000089390,ENSCJAG00000074520
ENSMUSG00000019210,ENSCJAG00000017277
ENSMUSG00000019210,ENSCJAG00000084243
ENSMUSG00000037129,ENSCJAG00000013052
ENSMUSG00000070380,ENSCJAG00000023334
ENSMUSG00000020160,ENSCJAG00000006613
ENSMUSG00000009112,ENSCJAG00000017284
ENSMUSG00000066705,ENSCJAG00000043611
ENSMUSG00000004446,ENSCJAG00000017295
ENSMUSG00000034645,ENSCJAG00000004369
ENSMUSG00000030303,ENSCJAG00000046025
ENSMUSG00000059412,ENSCJAG00000042607
ENSMUSG00000039308,ENSCJAG00000001456
ENSMUSG00000030981,ENSCJAG00000012475
ENSMUSG00000034636,ENSCJAG00000021583
ENSMUSG00000030979,ENSCJAG00000012453
ENSMUSG00000038807,ENSCJAG00000012239
ENSMUSG00000039555,ENSCJAG00000016490
ENSMUSG00000030304,ENSCJAG00000038585
ENSMUSG00000054752,ENSCJAG00000016800
ENSMUSG00000026915,ENSCJAG00000019997
ENSMUSG00000021820,ENSCJAG00000001401
ENSMUSG00000079469,ENSCJAG00000002283
ENSMUSG00000030983,ENSCJAG00000012411
ENSMUSG00000057280,ENSCJAG00000017434
ENSMUSG00000053111,ENSCJAG00000012335
ENSMUSG00000032418,ENSCJAG00000009064
ENSMUSG00002076252,ENSCJAG00000064766
ENSMUSG00002076252,ENSCJAG00000081373
ENSMUSG00002076252,ENSCJAG00000085620
ENSMUSG00002076252,ENSCJAG00000074668
ENSMUSG00002076252,ENSCJAG00000087032
ENSMUSG00002076252,ENSCJAG00000081523
ENSMUSG00002076252,ENSCJAG00000058853
ENSMUSG00002076252,ENSCJAG00000064528
ENSMUSG00002076252,ENSCJAG00000077419
ENSMUSG00002076252,ENSCJAG00000082623
ENSMUSG00002076252,ENSCJAG00000083841
ENSMUSG00002076252,ENSCJAG00000082851
ENSMUSG00002076252,ENSCJAG00000073166
ENSMUSG00002076252,ENSCJAG00000073491
ENSMUSG00002076252,ENSCJAG00000083630
ENSMUSG00002076252,ENSCJAG00000081708
ENSMUSG00002076252,ENSCJAG00000081895
ENSMUSG00002076252,ENSCJAG00000064517
ENSMUSG00002076252,ENSCJAG00000073957
ENSMUSG00002076252,ENSCJAG00000085963
ENSMUSG00002076252,ENSCJAG00000053899
ENSMUSG00000020152,ENSCJAG00000006722
ENSMUSG00000030986,ENSCJAG00000012356
ENSMUSG00000033419,ENSCJAG00000015128
ENSMUSG00000033156,ENSCJAG00000036809
ENSMUSG00000020149,ENSCJAG00000063639
ENSMUSG00000020149,ENSCJAG00000046275
ENSMUSG00000035403,ENSCJAG00000006432
ENSMUSG00000008305,ENSCJAG00000003424
ENSMUSG00000020741,ENSCJAG00000012281
ENSMUSG00000035392,ENSCJAG00000006461
ENSMUSG00000030603,ENSCJAG00000014417
ENSMUSG00000030306,ENSCJAG00000042593
ENSMUSG00000039983,ENSCJAG00000083760
ENSMUSG00000027324,ENSCJAG00000020841
ENSMUSG00000000247,ENSCJAG00000006496
ENSMUSG00000027326,ENSCJAG00000020831
ENSMUSG00000046865,ENSCJAG00000040785
ENSMUSG00000063171,ENSCJAG00000076754
ENSMUSG00000063171,ENSCJAG00000075402
ENSMUSG00002075669,ENSCJAG00000023559
ENSMUSG00000039841,ENSCJAG00000017598
ENSMUSG00000044066,ENSCJAG00000006788
ENSMUSG00000002409,ENSCJAG00000014325
ENSMUSG00000029708,ENSCJAG00000017602
ENSMUSG00000095654,ENSCJAG00000001534
ENSMUSG00000028402,ENSCJAG00000011950
ENSMUSG00000032369,ENSCJAG00000001542
ENSMUSG00000020440,ENSCJAG00000017604
ENSMUSG00000033059,ENSCJAG00000011698
ENSMUSG00000020142,ENSCJAG00000006795
ENSMUSG00000029707,ENSCJAG00000017639
ENSMUSG00000021822,ENSCJAG00000001364
ENSMUSG00000029706,ENSCJAG00000017652
ENSMUSG00000032372,ENSCJAG00000001542
ENSMUSG00000020745,ENSCJAG00000012325
ENSMUSG00000046058,ENSCJAG00000044495
ENSMUSG00000070705,ENSCJAG00000014402
ENSMUSG00000046750,ENSCJAG00000042836
ENSMUSG00000021823,ENSCJAG00000001337
ENSMUSG00000074139,ENSCJAG00000001542
ENSMUSG00000003436,ENSCJAG00000014280
ENSMUSG00000032377,ENSCJAG00000041138
ENSMUSG00000003438,ENSCJAG00000014276
ENSMUSG00000027323,ENSCJAG00000020821
ENSMUSG00000049800,ENSCJAG00000006818
ENSMUSG00000021824,ENSCJAG00000001319
ENSMUSG00000032374,ENSCJAG00000001578
ENSMUSG00000010554,ENSCJAG00000012375
ENSMUSG00000003435,ENSCJAG00000014182
ENSMUSG00000032046,ENSCJAG00000011654
ENSMUSG00000057137,ENSCJAG00000048255
ENSMUSG00000046806,ENSCJAG00000012428
ENSMUSG00000038893,ENSCJAG00000007066
ENSMUSG00000084506,ENSCJAG00000046044
ENSMUSG00000089005,ENSCJAG00000033451
ENSMUSG00000032584,ENSCJAG00000004544
ENSMUSG00000058486,ENSCJAG00000012439
ENSMUSG00000026127,ENSCJAG00000004623
ENSMUSG00000070730,ENSCJAG00000020807
ENSMUSG00000000282,ENSCJAG00000012389
ENSMUSG00000032936,ENSCJAG00000004464
ENSMUSG00000049659,ENSCJAG00000006819
ENSMUSG00000046814,ENSCJAG00000082989
ENSMUSG00000029848,ENSCJAG00000012515
ENSMUSG00000034278,ENSCJAG00000020803
ENSMUSG00000026126,ENSCJAG00000004585
ENSMUSG00000032586,ENSCJAG00000004415
ENSMUSG00000055926,ENSCJAG00000067811
ENSMUSG00000068580,ENSCJAG00000020801
ENSMUSG00000025479,ENSCJAG00000004874
ENSMUSG00000038784,ENSCJAG00000012532
ENSMUSG00000032596,ENSCJAG00000004368
ENSMUSG00000042363,ENSCJAG00000006878
ENSMUSG00000026124,ENSCJAG00000011112
ENSMUSG00000025480,ENSCJAG00000004839
ENSMUSG00000027317,ENSCJAG00000020799
ENSMUSG00000038351,ENSCJAG00000012412
ENSMUSG00000027315,ENSCJAG00000042881
ENSMUSG00000119706,ENSCJAG00000028720
ENSMUSG00000050122,ENSCJAG00000011401
ENSMUSG00000038801,ENSCJAG00000000911
ENSMUSG00000025482,ENSCJAG00000000901
ENSMUSG00000061525,ENSCJAG00000078235
ENSMUSG00000061525,ENSCJAG00000071689
ENSMUSG00000061525,ENSCJAG00000076576
ENSMUSG00000061525,ENSCJAG00000084010
ENSMUSG00000061525,ENSCJAG00000070665
ENSMUSG00000061525,ENSCJAG00000075712
ENSMUSG00000061525,ENSCJAG00000078947
ENSMUSG00000061525,ENSCJAG00000077015
ENSMUSG00000061525,ENSCJAG00000083764
ENSMUSG00000061525,ENSCJAG00000082871
ENSMUSG00000061525,ENSCJAG00000070049
ENSMUSG00000034226,ENSCJAG00000064184
ENSMUSG00000025484,ENSCJAG00000082846
ENSMUSG00000025484,ENSCJAG00000000895
ENSMUSG00000034216,ENSCJAG00000020789
ENSMUSG00000026114,ENSCJAG00000007236
ENSMUSG00000025485,ENSCJAG00000005651
ENSMUSG00000063972,ENSCJAG00000006631
ENSMUSG00000020134,ENSCJAG00000006889
ENSMUSG00000026113,ENSCJAG00000007145
ENSMUSG00000038759,ENSCJAG00000012599
ENSMUSG00000025486,ENSCJAG00000005639
ENSMUSG00000038335,ENSCJAG00000012456
ENSMUSG00000027314,ENSCJAG00000020781
ENSMUSG00000042106,ENSCJAG00000004364
ENSMUSG00002075421,ENSCJAG00000027160
ENSMUSG00002075421,ENSCJAG00000027262
ENSMUSG00000032595,ENSCJAG00000004354
ENSMUSG00000027313,ENSCJAG00000061523
ENSMUSG00000025487,ENSCJAG00000005613
ENSMUSG00000077493,ENSCJAG00000065549
ENSMUSG00000077637,ENSCJAG00000051261
ENSMUSG00000020128,ENSCJAG00000006914
ENSMUSG00000032594,ENSCJAG00000004332
ENSMUSG00000073155,ENSCJAG00000071818
ENSMUSG00000065578,ENSCJAG00000025866
ENSMUSG00000046618,ENSCJAG00000006668
ENSMUSG00000029843,ENSCJAG00000012731
ENSMUSG00000032966,ENSCJAG00000020908
ENSMUSG00000032966,ENSCJAG00000077907
ENSMUSG00000047420,ENSCJAG00000044004
ENSMUSG00000029840,ENSCJAG00000071086
ENSMUSG00000042810,ENSCJAG00000010331
ENSMUSG00000070284,ENSCJAG00000004306
ENSMUSG00000035295,ENSCJAG00000006695
ENSMUSG00000038745,ENSCJAG00000005581
ENSMUSG00000041528,ENSCJAG00000004025
ENSMUSG00000027456,ENSCJAG00000020901
ENSMUSG00000062031,ENSCJAG00000005515
ENSMUSG00000062997,ENSCJAG00000006724
ENSMUSG00000001323,ENSCJAG00000012478
ENSMUSG00000034154,ENSCJAG00000073079
ENSMUSG00000034154,ENSCJAG00000020770
ENSMUSG00000059049,ENSCJAG00000012240
ENSMUSG00000025489,ENSCJAG00000039290
ENSMUSG00000060591,ENSCJAG00000078879
ENSMUSG00000060591,ENSCJAG00000071553
ENSMUSG00000060591,ENSCJAG00000070647
ENSMUSG00000060591,ENSCJAG00000083961
ENSMUSG00000060591,ENSCJAG00000072282
ENSMUSG00000060591,ENSCJAG00000084962
ENSMUSG00000060591,ENSCJAG00000083257
ENSMUSG00000060591,ENSCJAG00000083522
ENSMUSG00000060591,ENSCJAG00000077319
ENSMUSG00000060591,ENSCJAG00000044209
ENSMUSG00000060591,ENSCJAG00000085591
ENSMUSG00000060591,ENSCJAG00000078416
ENSMUSG00000068551,ENSCJAG00000010366
ENSMUSG00000025491,ENSCJAG00000078879
ENSMUSG00000025491,ENSCJAG00000071553
ENSMUSG00000025491,ENSCJAG00000070647
ENSMUSG00000025491,ENSCJAG00000083961
ENSMUSG00000025491,ENSCJAG00000072282
ENSMUSG00000025491,ENSCJAG00000084962
ENSMUSG00000025491,ENSCJAG00000083257
ENSMUSG00000025491,ENSCJAG00000083522
ENSMUSG00000025491,ENSCJAG00000077319
ENSMUSG00000025491,ENSCJAG00000044209
ENSMUSG00000025491,ENSCJAG00000085591
ENSMUSG00000025491,ENSCJAG00000078416
ENSMUSG00000025492,ENSCJAG00000078879
ENSMUSG00000025492,ENSCJAG00000071553
ENSMUSG00000025492,ENSCJAG00000070647
ENSMUSG00000025492,ENSCJAG00000083961
ENSMUSG00000025492,ENSCJAG00000072282
ENSMUSG00000025492,ENSCJAG00000084962
ENSMUSG00000025492,ENSCJAG00000083257
ENSMUSG00000025492,ENSCJAG00000083522
ENSMUSG00000025492,ENSCJAG00000077319
ENSMUSG00000025492,ENSCJAG00000044209
ENSMUSG00000025492,ENSCJAG00000085591
ENSMUSG00000025492,ENSCJAG00000078416
ENSMUSG00000055629,ENSCJAG00000020472
ENSMUSG00000026755,ENSCJAG00000006730
ENSMUSG00000026755,ENSCJAG00000023052
ENSMUSG00000029797,ENSCJAG00000010385
ENSMUSG00000001891,ENSCJAG00000006960
ENSMUSG00000048647,ENSCJAG00000020765
ENSMUSG00000054065,ENSCJAG00000020467
ENSMUSG00000028514,ENSCJAG00000015739
ENSMUSG00000026112,ENSCJAG00000069683
ENSMUSG00000026111,ENSCJAG00000007132
ENSMUSG00000038290,ENSCJAG00000001820
ENSMUSG00000025494,ENSCJAG00000020463
ENSMUSG00000026072,ENSCJAG00000008354
ENSMUSG00000001089,ENSCJAG00000005604
ENSMUSG00000074704,ENSCJAG00000020893
ENSMUSG00000070942,ENSCJAG00000008327
ENSMUSG00000088719,ENSCJAG00000045981
ENSMUSG00000036940,ENSCJAG00000005607
ENSMUSG00000036940,ENSCJAG00000066060
ENSMUSG00000020321,ENSCJAG00000021865
ENSMUSG00000020321,ENSCJAG00000007018
ENSMUSG00000054662,ENSCJAG00000080422
ENSMUSG00000014077,ENSCJAG00000020761
ENSMUSG00000026069,ENSCJAG00000008308
ENSMUSG00000020319,ENSCJAG00000007061
ENSMUSG00000087035,ENSCJAG00000063981
ENSMUSG00000044364,ENSCJAG00000020890
ENSMUSG00002076275,ENSCJAG00000025601
ENSMUSG00000032593,ENSCJAG00000062803
ENSMUSG00000072980,ENSCJAG00000020760
ENSMUSG00000032591,ENSCJAG00000004098
ENSMUSG00000039347,ENSCJAG00000010462
ENSMUSG00000032869,ENSCJAG00000020886
ENSMUSG00000073096,ENSCJAG00000044973
ENSMUSG00000026070,ENSCJAG00000008271
ENSMUSG00000009281,ENSCJAG00000010322
ENSMUSG00000027306,ENSCJAG00000020755
ENSMUSG00000026068,ENSCJAG00000008255
ENSMUSG00000005917,ENSCJAG00000083222
ENSMUSG00000052751,ENSCJAG00000010483
ENSMUSG00000036921,ENSCJAG00000045285
ENSMUSG00000070683,ENSCJAG00000005691
ENSMUSG00000042302,ENSCJAG00000008586
ENSMUSG00000049225,ENSCJAG00000053295
ENSMUSG00000026065,ENSCJAG00000008163
ENSMUSG00000112600,ENSCJAG00000000301
ENSMUSG00000112600,ENSCJAG00000041374
ENSMUSG00000112600,ENSCJAG00000047635
ENSMUSG00000071195,ENSCJAG00000000301
ENSMUSG00000071195,ENSCJAG00000041374
ENSMUSG00000071195,ENSCJAG00000047635
ENSMUSG00000064906,ENSCJAG00000082714
ENSMUSG00000027305,ENSCJAG00000020751
ENSMUSG00000064262,ENSCJAG00000010511
ENSMUSG00000042570,ENSCJAG00000076306
ENSMUSG00000042570,ENSCJAG00000041949
ENSMUSG00000049488,ENSCJAG00000000105
ENSMUSG00000055322,ENSCJAG00000018487
ENSMUSG00000055027,ENSCJAG00000019356
ENSMUSG00000026754,ENSCJAG00000006745
ENSMUSG00000030378,ENSCJAG00000005269
ENSMUSG00000032589,ENSCJAG00000004003
ENSMUSG00000049904,ENSCJAG00000045778
ENSMUSG00000035640,ENSCJAG00000038778
ENSMUSG00000052137,ENSCJAG00000000124
ENSMUSG00000057058,ENSCJAG00000007504
ENSMUSG00000039952,ENSCJAG00000065054
ENSMUSG00000046637,ENSCJAG00000002648
ENSMUSG00000053012,ENSCJAG00000019366
ENSMUSG00000058183,ENSCJAG00000002584
ENSMUSG00000033392,ENSCJAG00000012094
ENSMUSG00000035242,ENSCJAG00000013227
ENSMUSG00000053977,ENSCJAG00000019376
ENSMUSG00000020014,ENSCJAG00000002500
ENSMUSG00000119899,ENSCJAG00000080945
ENSMUSG00000035236,ENSCJAG00000006789
ENSMUSG00000002222,ENSCJAG00000019387
ENSMUSG00000058200,ENSCJAG00000059664
ENSMUSG00000001444,ENSCJAG00000007796
ENSMUSG00000066262,ENSCJAG00000059663
ENSMUSG00000073932,ENSCJAG00000055774
ENSMUSG00000052656,ENSCJAG00000037995
ENSMUSG00000038517,ENSCJAG00000045710
ENSMUSG00000053119,ENSCJAG00000019406
ENSMUSG00000073931,ENSCJAG00000054501
ENSMUSG00000051618,ENSCJAG00000020177
ENSMUSG00000061815,ENSCJAG00000018480
ENSMUSG00000053470,ENSCJAG00000019414
ENSMUSG00000001440,ENSCJAG00000007834
ENSMUSG00000042909,ENSCJAG00000021779
ENSMUSG00000052798,ENSCJAG00000007309
ENSMUSG00000081859,ENSCJAG00000070421
ENSMUSG00000072244,ENSCJAG00000020117
ENSMUSG00000026753,ENSCJAG00000006827
ENSMUSG00000026180,ENSCJAG00000000744
ENSMUSG00000029059,ENSCJAG00000002562
ENSMUSG00000048480,ENSCJAG00000046986
ENSMUSG00000118939,ENSCJAG00000042545
ENSMUSG00000006304,ENSCJAG00000010746
ENSMUSG00000028763,ENSCJAG00000005940
ENSMUSG00000049252,ENSCJAG00000012158
ENSMUSG00000088658,ENSCJAG00000054807
ENSMUSG00000001441,ENSCJAG00000007985
ENSMUSG00000066258,ENSCJAG00000077687
ENSMUSG00000030057,ENSCJAG00000017430
ENSMUSG00000057143,ENSCJAG00000077687
ENSMUSG00000064272,ENSCJAG00000022440
ENSMUSG00000025395,ENSCJAG00000010662
ENSMUSG00000006299,ENSCJAG00000010793
ENSMUSG00002074911,ENSCJAG00000054807
ENSMUSG00000078616,ENSCJAG00000077687
ENSMUSG00000030921,ENSCJAG00000077687
ENSMUSG00000057596,ENSCJAG00000077687
ENSMUSG00000040033,ENSCJAG00000011101
ENSMUSG00000026179,ENSCJAG00000073364
ENSMUSG00000101436,ENSCJAG00000078235
ENSMUSG00000101436,ENSCJAG00000071689
ENSMUSG00000101436,ENSCJAG00000076576
ENSMUSG00000101436,ENSCJAG00000084010
ENSMUSG00000101436,ENSCJAG00000070665
ENSMUSG00000101436,ENSCJAG00000075712
ENSMUSG00000101436,ENSCJAG00000078947
ENSMUSG00000101436,ENSCJAG00000077015
ENSMUSG00000101436,ENSCJAG00000083764
ENSMUSG00000101436,ENSCJAG00000082871
ENSMUSG00000101436,ENSCJAG00000070049
ENSMUSG00000109516,ENSCJAG00000078235
ENSMUSG00000109516,ENSCJAG00000071689
ENSMUSG00000109516,ENSCJAG00000076576
ENSMUSG00000109516,ENSCJAG00000084010
ENSMUSG00000109516,ENSCJAG00000070665
ENSMUSG00000109516,ENSCJAG00000075712
ENSMUSG00000109516,ENSCJAG00000078947
ENSMUSG00000109516,ENSCJAG00000077015
ENSMUSG00000109516,ENSCJAG00000083764
ENSMUSG00000109516,ENSCJAG00000082871
ENSMUSG00000109516,ENSCJAG00000070049
ENSMUSG00000030084,ENSCJAG00000011377
ENSMUSG00000028454,ENSCJAG00000009085
ENSMUSG00000059772,ENSCJAG00000072749
ENSMUSG00000049422,ENSCJAG00000010824
ENSMUSG00000050157,ENSCJAG00000010833
ENSMUSG00000047721,ENSCJAG00000046520
ENSMUSG00000018882,ENSCJAG00000008080
ENSMUSG00000000903,ENSCJAG00000010848
ENSMUSG00000030707,ENSCJAG00000006672
ENSMUSG00000056579,ENSCJAG00000069916
ENSMUSG00000049744,ENSCJAG00000012381
ENSMUSG00000073408,ENSCJAG00000081019
ENSMUSG00000009741,ENSCJAG00000012030
ENSMUSG00000030086,ENSCJAG00000011355
ENSMUSG00000006301,ENSCJAG00000010850
ENSMUSG00000034543,ENSCJAG00000010729
ENSMUSG00000028614,ENSCJAG00000073798
ENSMUSG00000028614,ENSCJAG00000004707
ENSMUSG00000057729,ENSCJAG00000045700
ENSMUSG00000001151,ENSCJAG00000075934
ENSMUSG00000000811,ENSCJAG00000011289
ENSMUSG00000015659,ENSCJAG00000003587
ENSMUSG00002075923,ENSCJAG00000063522
ENSMUSG00000036890,ENSCJAG00000012421
ENSMUSG00000033364,ENSCJAG00000010983
ENSMUSG00000063065,ENSCJAG00000006770
ENSMUSG00002076258,ENSCJAG00000076462
ENSMUSG00002076258,ENSCJAG00000028118
ENSMUSG00002076258,ENSCJAG00000085478
ENSMUSG00002076258,ENSCJAG00000081811
ENSMUSG00002076258,ENSCJAG00000087036
ENSMUSG00000034762,ENSCJAG00000004690
ENSMUSG00000057113,ENSCJAG00000046459
ENSMUSG00000057113,ENSCJAG00000019334
ENSMUSG00000032507,ENSCJAG00000012006
ENSMUSG00000030096,ENSCJAG00000016992
ENSMUSG00000026872,ENSCJAG00000012457
ENSMUSG00000034345,ENSCJAG00000079637
ENSMUSG00000034377,ENSCJAG00000003653
ENSMUSG00000030703,ENSCJAG00000006809
ENSMUSG00000028610,ENSCJAG00000004682
ENSMUSG00000042675,ENSCJAG00000006829
ENSMUSG00000030098,ENSCJAG00000017014
ENSMUSG00000086596,ENSCJAG00000043079
ENSMUSG00000049969,ENSCJAG00000047758
ENSMUSG00000053820,ENSCJAG00000007569
ENSMUSG00000040610,ENSCJAG00000038714
ENSMUSG00000047409,ENSCJAG00000012699
ENSMUSG00000018925,ENSCJAG00000015007
ENSMUSG00000050323,ENSCJAG00000005958
ENSMUSG00000026174,ENSCJAG00000011079
ENSMUSG00000095869,ENSCJAG00000013876
ENSMUSG00000038141,ENSCJAG00000047353
ENSMUSG00000030699,ENSCJAG00000035904
ENSMUSG00000035042,ENSCJAG00000065875
ENSMUSG00000026173,ENSCJAG00000038890
ENSMUSG00000019122,ENSCJAG00000063189
ENSMUSG00000033126,ENSCJAG00000080541
ENSMUSG00000028211,ENSCJAG00000042074
ENSMUSG00000030697,ENSCJAG00000006846
ENSMUSG00000001150,ENSCJAG00000001770
ENSMUSG00000018927,ENSCJAG00000063189
ENSMUSG00000035769,ENSCJAG00000010114
ENSMUSG00000000982,ENSCJAG00000015069
ENSMUSG00000028212,ENSCJAG00000000011
ENSMUSG00000092074,ENSCJAG00000077634
ENSMUSG00000034083,ENSCJAG00000017045
ENSMUSG00000058966,ENSCJAG00000085791
ENSMUSG00000094843,ENSCJAG00000013876
ENSMUSG00000020936,ENSCJAG00000012649
ENSMUSG00000029126,ENSCJAG00000044504
ENSMUSG00000033105,ENSCJAG00000086602
ENSMUSG00000020937,ENSCJAG00000012703
ENSMUSG00000052155,ENSCJAG00000012496
ENSMUSG00000034063,ENSCJAG00000017083
ENSMUSG00000045989,ENSCJAG00000006902
ENSMUSG00000029127,ENSCJAG00000000119
ENSMUSG00000052301,ENSCJAG00000006908
ENSMUSG00000061393,ENSCJAG00000010067
ENSMUSG00000034037,ENSCJAG00000017099
ENSMUSG00000040738,ENSCJAG00000000015
ENSMUSG00000026761,ENSCJAG00000012561
ENSMUSG00000043372,ENSCJAG00000084946
ENSMUSG00000043372,ENSCJAG00000076912
ENSMUSG00000043372,ENSCJAG00000083780
ENSMUSG00000055805,ENSCJAG00000012745
ENSMUSG00000030689,ENSCJAG00000006954
ENSMUSG00000034533,ENSCJAG00000031394
ENSMUSG00000067367,ENSCJAG00000000114
ENSMUSG00000009115,ENSCJAG00000085076
ENSMUSG00000020246,ENSCJAG00000014569
ENSMUSG00000020248,ENSCJAG00000033058
ENSMUSG00000026135,ENSCJAG00000011145
ENSMUSG00000005893,ENSCJAG00000017131
ENSMUSG00000042606,ENSCJAG00000006978
ENSMUSG00000059981,ENSCJAG00000006995
ENSMUSG00000020250,ENSCJAG00000014635
ENSMUSG00000067365,ENSCJAG00000000112
ENSMUSG00000014551,ENSCJAG00000017160
ENSMUSG00000036792,ENSCJAG00000012594
ENSMUSG00000026172,ENSCJAG00000011149
ENSMUSG00000014550,ENSCJAG00000017163
ENSMUSG00000060538,ENSCJAG00000007082
ENSMUSG00000039358,ENSCJAG00000000106
ENSMUSG00000005107,ENSCJAG00000000103
ENSMUSG00000078234,ENSCJAG00000047325
ENSMUSG00000040972,ENSCJAG00000007559
ENSMUSG00000026171,ENSCJAG00000011192
ENSMUSG00000005892,ENSCJAG00000047087
ENSMUSG00000020941,ENSCJAG00000012775
ENSMUSG00000040964,ENSCJAG00000007586
ENSMUSG00000012396,ENSCJAG00000018999
ENSMUSG00000034115,ENSCJAG00000009856
ENSMUSG00000064734,ENSCJAG00000079473
ENSMUSG00000030685,ENSCJAG00000007098
ENSMUSG00000034247,ENSCJAG00000012852
ENSMUSG00000046378,ENSCJAG00000087331
ENSMUSG00000030683,ENSCJAG00000007113
ENSMUSG00000069495,ENSCJAG00000012637
ENSMUSG00000032512,ENSCJAG00000009759
ENSMUSG00000034255,ENSCJAG00000012810
ENSMUSG00000033276,ENSCJAG00000011237
ENSMUSG00000006498,ENSCJAG00000020162
ENSMUSG00000003154,ENSCJAG00000018955
ENSMUSG00000040552,ENSCJAG00000083855
ENSMUSG00000030327,ENSCJAG00000018934
ENSMUSG00000026764,ENSCJAG00000003053
ENSMUSG00000051596,ENSCJAG00000000107
ENSMUSG00000049037,ENSCJAG00000018929
ENSMUSG00000036964,ENSCJAG00000016765
ENSMUSG00000029447,ENSCJAG00000021279
ENSMUSG00000020455,ENSCJAG00000016757
ENSMUSG00000029673,ENSCJAG00000005161
ENSMUSG00000056895,ENSCJAG00000071519
ENSMUSG00000080712,ENSCJAG00000077602
ENSMUSG00000078851,ENSCJAG00000083637
ENSMUSG00000049928,ENSCJAG00000012719
ENSMUSG00000030682,ENSCJAG00000045120
ENSMUSG00000004415,ENSCJAG00000016061
ENSMUSG00000092035,ENSCJAG00000033086
ENSMUSG00000092035,ENSCJAG00000056630
ENSMUSG00000017978,ENSCJAG00000017339
ENSMUSG00000020907,ENSCJAG00000012758
ENSMUSG00000097886,ENSCJAG00000012714
ENSMUSG00000033044,ENSCJAG00000012700
ENSMUSG00000033066,ENSCJAG00000012759
ENSMUSG00000030680,ENSCJAG00000007182
ENSMUSG00000050447,ENSCJAG00000055489
ENSMUSG00000107068,ENSCJAG00000007182
ENSMUSG00000052336,ENSCJAG00000009704
ENSMUSG00000045114,ENSCJAG00000007186
ENSMUSG00000033257,ENSCJAG00000011294
ENSMUSG00000032513,ENSCJAG00000009752
ENSMUSG00000026766,ENSCJAG00000038643
ENSMUSG00000026766,ENSCJAG00000003086
ENSMUSG00000030678,ENSCJAG00000007189
ENSMUSG00000040945,ENSCJAG00000007706
ENSMUSG00000007987,ENSCJAG00000047492
ENSMUSG00000030677,ENSCJAG00000007193
