human_gene,macaque_gene
ENSG00000197165,ENSMFAG00000045870
ENSG00000062282,ENSMFAG00000042930
ENSG00000179195,ENSMFAG00000030650
ENSG00000085741,ENSMFAG00000043196
ENSG00000064201,ENSMFAG00000031437
ENSG00000135723,ENSMFAG00000046038
ENSG00000127324,ENSMFAG00000038436
ENSG00000125447,ENSMFAG00000000928
ENSG00000197362,ENSMFAG00000057080
ENSG00000146707,ENSMFAG00000037043
ENSG00000135374,ENSMFAG00000046400
ENSG00000119242,ENSMFAG00000040841
ENSG00000136271,ENSMFAG00000041001
ENSG00000115084,ENSMFAG00000001843
ENSG00000110665,ENSMFAG00000033732
ENSG00000174744,ENSMFAG00000033618
ENSG00000173905,ENSMFAG00000057001
ENSG00000158545,ENSMFAG00000002975
ENSG00000079337,ENSMFAG00000034209
ENSG00000213619,ENSMFAG00000031067
ENSG00000122420,ENSMFAG00000041229
ENSG00000143420,ENSMFAG00000001523
ENSG00000138100,ENSMFAG00000002734
ENSG00000158467,ENSMFAG00000039128
ENSG00000133318,ENSMFAG00000030265
ENSG00000183426,ENSMFAG00000034521
ENSG00000188554,ENSMFAG00000001301
ENSG00000163399,ENSMFAG00000034219
ENSG00000140931,ENSMFAG00000039621
ENSG00000144591,ENSMFAG00000041906
ENSG00000225697,ENSMFAG00000034657
ENSG00000173898,ENSMFAG00000033998
ENSG00000128573,ENSMFAG00000000636
ENSG00000129910,ENSMFAG00000024502
ENSG00000143815,ENSMFAG00000034066
ENSG00000135709,ENSMFAG00000024723
ENSG00000064309,ENSMFAG00000033244
ENSG00000135409,ENSMFAG00000040829
ENSG00000198746,ENSMFAG00000030918
ENSG00000094963,ENSMFAG00000045183
ENSG00000089053,ENSMFAG00000038352
ENSG00000102910,ENSMFAG00000029975
ENSG00000135622,ENSMFAG00000027141
ENSG00000108389,ENSMFAG00000036523
ENSG00000115183,ENSMFAG00000042358
ENSG00000157193,ENSMFAG00000031018
ENSG00000109920,ENSMFAG00000045406
ENSG00000174007,ENSMFAG00000049327
ENSG00000167972,ENSMFAG00000033360
ENSG00000130935,ENSMFAG00000030117
ENSG00000075651,ENSMFAG00000002954
ENSG00000177106,ENSMFAG00000043728
ENSG00000169006,ENSMFAG00000043071
ENSG00000187838,ENSMFAG00000040179
ENSG00000196290,ENSMFAG00000003012
ENSG00000136699,ENSMFAG00000043150
ENSG00000139329,ENSMFAG00000036088
ENSG00000089693,ENSMFAG00000060388
ENSG00000144645,ENSMFAG00000046094
ENSG00000173801,ENSMFAG00000034238
ENSG00000258227,ENSMFAG00000036311
ENSG00000172209,ENSMFAG00000017789
ENSG00000241685,ENSMFAG00000003138
ENSG00000016391,ENSMFAG00000002691
ENSG00000185739,ENSMFAG00000037383
ENSG00000078902,ENSMFAG00000031200
ENSG00000051523,ENSMFAG00000048014
ENSG00000173585,ENSMFAG00000053344
ENSG00000188487,ENSMFAG00000036736
ENSG00000177646,ENSMFAG00000045035
ENSG00000176842,ENSMFAG00000002928
ENSG00000122547,ENSMFAG00000044089
ENSG00000083799,ENSMFAG00000043501
ENSG00000075856,ENSMFAG00000039887
ENSG00000285437,ENSMFAG00000039168
ENSG00000106483,ENSMFAG00000039798
ENSG00000146731,ENSMFAG00000033952
ENSG00000115648,ENSMFAG00000040090
ENSG00000177363,ENSMFAG00000049892
ENSG00000176472,ENSMFAG00000061397
ENSG00000180773,ENSMFAG00000041537
ENSG00000167578,ENSMFAG00000033349
ENSG00000138459,ENSMFAG00000042127
ENSG00000007202,ENSMFAG00000001375
ENSG00000110077,ENSMFAG00000001246
ENSG00000105552,ENSMFAG00000001784
ENSG00000105808,ENSMFAG00000031907
ENSG00000206262,ENSMFAG00000002086
ENSG00000177728,ENSMFAG00000003142
ENSG00000168959,ENSMFAG00000034520
ENSG00000164062,ENSMFAG00000043600
ENSG00000087494,ENSMFAG00000003152
ENSG00000136048,ENSMFAG00000042396
ENSG00000133895,ENSMFAG00000037342
ENSG00000139726,ENSMFAG00000038312
ENSG00000065970,ENSMFAG00000035860
ENSG00000198874,ENSMFAG00000035457
ENSG00000198270,ENSMFAG00000043255
ENSG00000076321,ENSMFAG00000033900
ENSG00000117984,ENSMFAG00000002481
ENSG00000196967,ENSMFAG00000065577
ENSG00000125703,ENSMFAG00000038279
ENSG00000216490,ENSMFAG00000034585
ENSG00000059758,ENSMFAG00000033127
ENSG00000167562,ENSMFAG00000040866
ENSG00000104976,ENSMFAG00000034273
ENSG00000185238,ENSMFAG00000038053
ENSG00000144857,ENSMFAG00000031000
ENSG00000135148,ENSMFAG00000001263
ENSG00000149418,ENSMFAG00000033072
ENSG00000196352,ENSMFAG00000039131
ENSG00000103226,ENSMFAG00000044866
ENSG00000150556,ENSMFAG00000046204
ENSG00000160058,ENSMFAG00000042990
ENSG00000105784,ENSMFAG00000002053
ENSG00000139370,ENSMFAG00000039467
ENSG00000132109,ENSMFAG00000003887
ENSG00000011451,ENSMFAG00000039361
ENSG00000144401,ENSMFAG00000041805
ENSG00000180370,ENSMFAG00000000467
ENSG00000149781,ENSMFAG00000001178
ENSG00000109065,ENSMFAG00000044362
ENSG00000106078,ENSMFAG00000035434
ENSG00000111452,ENSMFAG00000031649
ENSG00000074416,ENSMFAG00000033079
ENSG00000115604,ENSMFAG00000032671
ENSG00000130733,ENSMFAG00000039576
ENSG00000136718,ENSMFAG00000060745
ENSG00000114405,ENSMFAG00000058151
ENSG00000137474,ENSMFAG00000044666
ENSG00000168509,ENSMFAG00000045741
ENSG00000163848,ENSMFAG00000032538
ENSG00000132881,ENSMFAG00000003471
ENSG00000170989,ENSMFAG00000020071
ENSG00000153898,ENSMFAG00000031312
ENSG00000115226,ENSMFAG00000000221
ENSG00000162959,ENSMFAG00000046335
ENSG00000158828,ENSMFAG00000025542
ENSG00000139624,ENSMFAG00000043342
ENSG00000128596,ENSMFAG00000001602
ENSG00000176749,ENSMFAG00000048750
ENSG00000140995,ENSMFAG00000031002
ENSG00000119041,ENSMFAG00000030899
ENSG00000266173,ENSMFAG00000000859
ENSG00000073008,ENSMFAG00000039744
ENSG00000130813,ENSMFAG00000041268
ENSG00000139410,ENSMFAG00000045838
ENSG00000254986,ENSMFAG00000038663
ENSG00000105088,ENSMFAG00000002640
ENSG00000042493,ENSMFAG00000003357
ENSG00000114850,ENSMFAG00000065033
ENSG00000167785,ENSMFAG00000036165
ENSG00000110881,ENSMFAG00000035165
ENSG00000154710,ENSMFAG00000000685
ENSG00000172037,ENSMFAG00000030537
ENSG00000205517,ENSMFAG00000004966
ENSG00000170633,ENSMFAG00000037026
ENSG00000140986,ENSMFAG00000039775
ENSG00000073060,ENSMFAG00000000329
ENSG00000102882,ENSMFAG00000042040
ENSG00000106609,ENSMFAG00000041238
ENSG00000110619,ENSMFAG00000000778
ENSG00000167733,ENSMFAG00000044973
ENSG00000163755,ENSMFAG00000040510
ENSG00000105810,ENSMFAG00000002529
ENSG00000131143,ENSMFAG00000034477
ENSG00000126524,ENSMFAG00000032620
ENSG00000116521,ENSMFAG00000032474
ENSG00000073350,ENSMFAG00000001433
ENSG00000168827,ENSMFAG00000035731
ENSG00000133612,ENSMFAG00000034582
ENSG00000067836,ENSMFAG00000003647
ENSG00000158062,ENSMFAG00000002490
ENSG00000060709,ENSMFAG00000041895
ENSG00000114650,ENSMFAG00000031375
ENSG00000116783,ENSMFAG00000001777
ENSG00000119820,ENSMFAG00000031303
ENSG00000244219,ENSMFAG00000045372
ENSG00000132329,ENSMFAG00000032812
ENSG00000135617,ENSMFAG00000043171
ENSG00000149743,ENSMFAG00000036828
ENSG00000170949,ENSMFAG00000034454
ENSG00000121350,ENSMFAG00000000929
ENSG00000078967,ENSMFAG00000000260
ENSG00000078967,ENSMFAG00000036545
ENSG00000159723,ENSMFAG00000035580
ENSG00000125629,ENSMFAG00000033044
ENSG00000069345,ENSMFAG00000003461
ENSG00000168397,ENSMFAG00000039952
ENSG00000110852,ENSMFAG00000046355
ENSG00000006016,ENSMFAG00000001307
ENSG00000146830,ENSMFAG00000033735
ENSG00000007541,ENSMFAG00000034605
ENSG00000143369,ENSMFAG00000040115
ENSG00000205352,ENSMFAG00000040262
ENSG00000130818,ENSMFAG00000030946
ENSG00000051128,ENSMFAG00000031509
ENSG00000110536,ENSMFAG00000042995
ENSG00000137672,ENSMFAG00000002181
ENSG00000111640,ENSMFAG00000043045
ENSG00000111640,ENSMFAG00000001880
ENSG00000158850,ENSMFAG00000043338
ENSG00000196776,ENSMFAG00000039536
ENSG00000064419,ENSMFAG00000032385
ENSG00000130592,ENSMFAG00000037652
ENSG00000114735,ENSMFAG00000043622
ENSG00000104731,ENSMFAG00000000253
ENSG00000171443,ENSMFAG00000023561
ENSG00000115380,ENSMFAG00000044235
ENSG00000163812,ENSMFAG00000045789
ENSG00000158966,ENSMFAG00000037670
ENSG00000182271,ENSMFAG00000042486
ENSG00000129667,ENSMFAG00000001987
ENSG00000117115,ENSMFAG00000040306
ENSG00000088543,ENSMFAG00000049345
ENSG00000196323,ENSMFAG00000038275
ENSG00000116983,ENSMFAG00000033968
ENSG00000120937,ENSMFAG00000032207
ENSG00000138463,ENSMFAG00000063644
ENSG00000188529,ENSMFAG00000046011
ENSG00000185187,ENSMFAG00000041564
ENSG00000067560,ENSMFAG00000036093
ENSG00000004700,ENSMFAG00000031470
ENSG00000006530,ENSMFAG00000039906
ENSG00000182795,ENSMFAG00000050967
ENSG00000123444,ENSMFAG00000032928
ENSG00000143570,ENSMFAG00000056067
ENSG00000143570,ENSMFAG00000036171
ENSG00000058056,ENSMFAG00000042834
ENSG00000180902,ENSMFAG00000041453
ENSG00000175564,ENSMFAG00000001176
ENSG00000125454,ENSMFAG00000030383
ENSG00000103351,ENSMFAG00000037147
ENSG00000010379,ENSMFAG00000038990
ENSG00000162631,ENSMFAG00000036547
ENSG00000172273,ENSMFAG00000035740
ENSG00000143793,ENSMFAG00000045378
ENSG00000110921,ENSMFAG00000003068
ENSG00000174514,ENSMFAG00000039412
ENSG00000038358,ENSMFAG00000030369
ENSG00000186432,ENSMFAG00000041583
ENSG00000143995,ENSMFAG00000042877
ENSG00000149115,ENSMFAG00000040584
ENSG00000162496,ENSMFAG00000044134
ENSG00000176834,ENSMFAG00000023995
ENSG00000058091,ENSMFAG00000044994
ENSG00000175183,ENSMFAG00000033853
ENSG00000185627,ENSMFAG00000032216
ENSG00000143578,ENSMFAG00000030893
ENSG00000114473,ENSMFAG00000034341
ENSG00000108479,ENSMFAG00000016278
ENSG00000173960,ENSMFAG00000038617
ENSG00000010626,ENSMFAG00000040201
ENSG00000185813,ENSMFAG00000000478
ENSG00000016864,ENSMFAG00000043905
ENSG00000125633,ENSMFAG00000038632
ENSG00000135519,ENSMFAG00000045110
ENSG00000182359,ENSMFAG00000031041
ENSG00000106153,ENSMFAG00000056343
ENSG00000106153,ENSMFAG00000030830
ENSG00000165973,ENSMFAG00000035840
ENSG00000166578,ENSMFAG00000001483
ENSG00000102898,ENSMFAG00000047434
ENSG00000267368,ENSMFAG00000045321
ENSG00000132437,ENSMFAG00000025021
ENSG00000231738,ENSMFAG00000038735
ENSG00000198848,ENSMFAG00000031843
ENSG00000139433,ENSMFAG00000007238
ENSG00000124357,ENSMFAG00000043524
ENSG00000168778,ENSMFAG00000031900
ENSG00000135776,ENSMFAG00000002787
ENSG00000204186,ENSMFAG00000044616
ENSG00000134533,ENSMFAG00000041631
ENSG00000185885,ENSMFAG00000039100
ENSG00000111181,ENSMFAG00000044650
ENSG00000166086,ENSMFAG00000038555
ENSG00000178772,ENSMFAG00000065852
ENSG00000144908,ENSMFAG00000039810
ENSG00000132781,ENSMFAG00000026331
ENSG00000011405,ENSMFAG00000033659
ENSG00000124019,ENSMFAG00000031497
ENSG00000115310,ENSMFAG00000003000
ENSG00000137714,ENSMFAG00000039761
ENSG00000148926,ENSMFAG00000049999
ENSG00000134283,ENSMFAG00000002382
ENSG00000172508,ENSMFAG00000046293
ENSG00000197170,ENSMFAG00000032701
ENSG00000196715,ENSMFAG00000037750
ENSG00000166407,ENSMFAG00000034120
ENSG00000172115,ENSMFAG00000026282
ENSG00000172115,ENSMFAG00000050012
ENSG00000172115,ENSMFAG00000030330
ENSG00000172115,ENSMFAG00000020472
ENSG00000172115,ENSMFAG00000029941
ENSG00000134955,ENSMFAG00000002233
ENSG00000078053,ENSMFAG00000000228
ENSG00000182938,ENSMFAG00000003251
ENSG00000167083,ENSMFAG00000001055
ENSG00000110011,ENSMFAG00000036941
ENSG00000115239,ENSMFAG00000033020
ENSG00000159210,ENSMFAG00000000584
ENSG00000173421,ENSMFAG00000043646
ENSG00000167699,ENSMFAG00000032435
ENSG00000015676,ENSMFAG00000037323
ENSG00000164080,ENSMFAG00000041836
ENSG00000172935,ENSMFAG00000031267
ENSG00000167792,ENSMFAG00000038730
ENSG00000105953,ENSMFAG00000042097
ENSG00000102901,ENSMFAG00000000806
ENSG00000132323,ENSMFAG00000042266
ENSG00000177311,ENSMFAG00000021549
ENSG00000167434,ENSMFAG00000032685
ENSG00000008323,ENSMFAG00000032181
ENSG00000108932,ENSMFAG00000039686
ENSG00000154265,ENSMFAG00000041992
ENSG00000167994,ENSMFAG00000045583
ENSG00000163660,ENSMFAG00000030104
ENSG00000187555,ENSMFAG00000040158
ENSG00000127837,ENSMFAG00000034415
ENSG00000149428,ENSMFAG00000001531
ENSG00000154016,ENSMFAG00000033298
ENSG00000110911,ENSMFAG00000003818
ENSG00000180376,ENSMFAG00000045400
ENSG00000115828,ENSMFAG00000038124
ENSG00000172530,ENSMFAG00000037628
ENSG00000171150,ENSMFAG00000030827
ENSG00000129055,ENSMFAG00000035408
ENSG00000183023,ENSMFAG00000038538
ENSG00000174776,ENSMFAG00000043934
ENSG00000115866,ENSMFAG00000008693
ENSG00000169359,ENSMFAG00000057969
ENSG00000001617,ENSMFAG00000002063
ENSG00000132388,ENSMFAG00000002210
ENSG00000068912,ENSMFAG00000032604
ENSG00000111300,ENSMFAG00000039818
ENSG00000108262,ENSMFAG00000039346
ENSG00000163359,ENSMFAG00000043048
ENSG00000164604,ENSMFAG00000052996
ENSG00000165685,ENSMFAG00000044912
ENSG00000181789,ENSMFAG00000031940
ENSG00000136197,ENSMFAG00000027286
ENSG00000001630,ENSMFAG00000041456
ENSG00000196850,ENSMFAG00000047601
ENSG00000111058,ENSMFAG00000040344
ENSG00000086730,ENSMFAG00000028880
ENSG00000111269,ENSMFAG00000035477
ENSG00000182870,ENSMFAG00000001630
ENSG00000149499,ENSMFAG00000037614
ENSG00000168301,ENSMFAG00000040632
ENSG00000037897,ENSMFAG00000035422
ENSG00000131386,ENSMFAG00000040291
ENSG00000166866,ENSMFAG00000044427
ENSG00000067596,ENSMFAG00000044651
ENSG00000163389,ENSMFAG00000014083
ENSG00000198648,ENSMFAG00000031858
ENSG00000106459,ENSMFAG00000004077
ENSG00000144867,ENSMFAG00000039758
ENSG00000179583,ENSMFAG00000045595
ENSG00000090539,ENSMFAG00000001808
ENSG00000135124,ENSMFAG00000041150
ENSG00000141161,ENSMFAG00000036065
ENSG00000144278,ENSMFAG00000043213
ENSG00000116701,ENSMFAG00000036375
ENSG00000116266,ENSMFAG00000000666
ENSG00000008311,ENSMFAG00000038411
ENSG00000167985,ENSMFAG00000037382
ENSG00000134072,ENSMFAG00000040953
ENSG00000111581,ENSMFAG00000032446
ENSG00000160703,ENSMFAG00000001931
ENSG00000240344,ENSMFAG00000038708
ENSG00000174943,ENSMFAG00000041130
ENSG00000113805,ENSMFAG00000045446
ENSG00000197302,ENSMFAG00000045574
ENSG00000134376,ENSMFAG00000037248
ENSG00000090534,ENSMFAG00000044370
ENSG00000167264,ENSMFAG00000046270
ENSG00000113946,ENSMFAG00000043262
ENSG00000141574,ENSMFAG00000046114
ENSG00000126432,ENSMFAG00000033198
ENSG00000114859,ENSMFAG00000041358
ENSG00000081985,ENSMFAG00000044595
ENSG00000108950,ENSMFAG00000033263
ENSG00000152270,ENSMFAG00000043764
ENSG00000135913,ENSMFAG00000003758
ENSG00000108439,ENSMFAG00000039285
ENSG00000163565,ENSMFAG00000041789
ENSG00000111245,ENSMFAG00000036782
ENSG00000006128,ENSMFAG00000000287
ENSG00000225190,ENSMFAG00000032118
ENSG00000206562,ENSMFAG00000000654
ENSG00000262655,ENSMFAG00000045029
ENSG00000078549,ENSMFAG00000040314
ENSG00000163817,ENSMFAG00000001640
ENSG00000149557,ENSMFAG00000002076
ENSG00000108878,ENSMFAG00000040283
ENSG00000168309,ENSMFAG00000057310
ENSG00000087502,ENSMFAG00000041736
ENSG00000127947,ENSMFAG00000030934
ENSG00000163882,ENSMFAG00000038115
ENSG00000150722,ENSMFAG00000037755
ENSG00000163166,ENSMFAG00000016975
ENSG00000120332,ENSMFAG00000001813
ENSG00000161791,ENSMFAG00000042783
ENSG00000114030,ENSMFAG00000046020
ENSG00000062716,ENSMFAG00000032772
ENSG00000149089,ENSMFAG00000031416
ENSG00000153208,ENSMFAG00000032328
ENSG00000135828,ENSMFAG00000044965
ENSG00000213199,ENSMFAG00000001829
ENSG00000215717,ENSMFAG00000049086
ENSG00000167261,ENSMFAG00000000644
ENSG00000174842,ENSMFAG00000035560
ENSG00000091409,ENSMFAG00000038164
ENSG00000151702,ENSMFAG00000040184
ENSG00000177409,ENSMFAG00000002155
ENSG00000149547,ENSMFAG00000042989
ENSG00000111325,ENSMFAG00000030315
ENSG00000168291,ENSMFAG00000032932
ENSG00000164828,ENSMFAG00000003239
ENSG00000049283,ENSMFAG00000044525
ENSG00000167930,ENSMFAG00000001325
ENSG00000091986,ENSMFAG00000001224
ENSG00000151176,ENSMFAG00000040031
ENSG00000133048,ENSMFAG00000003587
ENSG00000108576,ENSMFAG00000002876
ENSG00000136542,ENSMFAG00000036566
ENSG00000080371,ENSMFAG00000044317
ENSG00000180353,ENSMFAG00000039904
ENSG00000135968,ENSMFAG00000000931
ENSG00000089159,ENSMFAG00000031289
ENSG00000143891,ENSMFAG00000041315
ENSG00000179348,ENSMFAG00000038603
ENSG00000171621,ENSMFAG00000036668
ENSG00000142330,ENSMFAG00000031448
ENSG00000154370,ENSMFAG00000042805
ENSG00000203747,ENSMFAG00000043175
ENSG00000203747,ENSMFAG00000053018
ENSG00000213533,ENSMFAG00000044286
ENSG00000109113,ENSMFAG00000045768
ENSG00000114416,ENSMFAG00000040264
ENSG00000162909,ENSMFAG00000003091
ENSG00000110074,ENSMFAG00000031974
ENSG00000025434,ENSMFAG00000002014
ENSG00000115561,ENSMFAG00000043771
ENSG00000003509,ENSMFAG00000031686
ENSG00000137962,ENSMFAG00000043826
ENSG00000161203,ENSMFAG00000024802
ENSG00000155974,ENSMFAG00000034631
ENSG00000115758,ENSMFAG00000038147
ENSG00000115758,ENSMFAG00000030175
ENSG00000116141,ENSMFAG00000039269
ENSG00000168329,ENSMFAG00000044029
ENSG00000173473,ENSMFAG00000043050
ENSG00000275052,ENSMFAG00000037701
ENSG00000184613,ENSMFAG00000040165
ENSG00000158014,ENSMFAG00000003156
ENSG00000082497,ENSMFAG00000056663
ENSG00000004660,ENSMFAG00000030883
ENSG00000173614,ENSMFAG00000001659
ENSG00000117477,ENSMFAG00000041326
ENSG00000135090,ENSMFAG00000017617
ENSG00000121905,ENSMFAG00000034246
ENSG00000185269,ENSMFAG00000033597
ENSG00000143632,ENSMFAG00000002280
ENSG00000173153,ENSMFAG00000035878
ENSG00000141556,ENSMFAG00000034311
ENSG00000132677,ENSMFAG00000040010
ENSG00000171960,ENSMFAG00000047206
ENSG00000184014,ENSMFAG00000037631
ENSG00000135677,ENSMFAG00000000073
ENSG00000121807,ENSMFAG00000033884
ENSG00000175105,ENSMFAG00000041264
ENSG00000056736,ENSMFAG00000001616
ENSG00000138050,ENSMFAG00000031464
ENSG00000124006,ENSMFAG00000034443
ENSG00000181061,ENSMFAG00000003936
ENSG00000125944,ENSMFAG00000039737
ENSG00000083093,ENSMFAG00000003457
ENSG00000074527,ENSMFAG00000040537
ENSG00000140987,ENSMFAG00000001468
ENSG00000036054,ENSMFAG00000030957
ENSG00000166391,ENSMFAG00000032272
ENSG00000166261,ENSMFAG00000002603
ENSG00000162878,ENSMFAG00000003585
ENSG00000149927,ENSMFAG00000031217
ENSG00000111674,ENSMFAG00000003928
ENSG00000159063,ENSMFAG00000002110
ENSG00000185946,ENSMFAG00000002004
ENSG00000185946,ENSMFAG00000050492
ENSG00000136044,ENSMFAG00000043698
ENSG00000113812,ENSMFAG00000042471
ENSG00000151789,ENSMFAG00000032213
ENSG00000173113,ENSMFAG00000044258
ENSG00000133657,ENSMFAG00000039232
ENSG00000021762,ENSMFAG00000033431
ENSG00000144642,ENSMFAG00000033300
ENSG00000066136,ENSMFAG00000033858
ENSG00000159579,ENSMFAG00000037926
ENSG00000185480,ENSMFAG00000007317
ENSG00000150687,ENSMFAG00000036910
ENSG00000135720,ENSMFAG00000045659
ENSG00000166478,ENSMFAG00000008022
ENSG00000139350,ENSMFAG00000002214
ENSG00000033867,ENSMFAG00000000748
ENSG00000102893,ENSMFAG00000043545
ENSG00000094914,ENSMFAG00000039804
ENSG00000271447,ENSMFAG00000003523
ENSG00000126858,ENSMFAG00000034504
ENSG00000163798,ENSMFAG00000034281
ENSG00000066084,ENSMFAG00000031797
ENSG00000172086,ENSMFAG00000007883
ENSG00000155636,ENSMFAG00000042524
ENSG00000138442,ENSMFAG00000044326
ENSG00000139173,ENSMFAG00000037752
ENSG00000167526,ENSMFAG00000027717
ENSG00000135447,ENSMFAG00000037982
ENSG00000005175,ENSMFAG00000030749
ENSG00000129084,ENSMFAG00000036829
ENSG00000119013,ENSMFAG00000030964
ENSG00000065057,ENSMFAG00000032174
ENSG00000128654,ENSMFAG00000026822
ENSG00000180881,ENSMFAG00000038272
ENSG00000140829,ENSMFAG00000031852
ENSG00000122565,ENSMFAG00000000399
ENSG00000144199,ENSMFAG00000003297
ENSG00000061938,ENSMFAG00000046083
ENSG00000165434,ENSMFAG00000031326
ENSG00000119865,ENSMFAG00000035167
ENSG00000170745,ENSMFAG00000007411
ENSG00000110080,ENSMFAG00000039592
ENSG00000140950,ENSMFAG00000040862
ENSG00000178623,ENSMFAG00000048512
ENSG00000155849,ENSMFAG00000002088
ENSG00000152102,ENSMFAG00000054332
ENSG00000103264,ENSMFAG00000060056
ENSG00000120837,ENSMFAG00000037272
ENSG00000196296,ENSMFAG00000048869
ENSG00000177119,ENSMFAG00000037126
ENSG00000180398,ENSMFAG00000061552
ENSG00000114648,ENSMFAG00000002292
ENSG00000114648,ENSMFAG00000064753
ENSG00000198420,ENSMFAG00000041977
ENSG00000088727,ENSMFAG00000043979
ENSG00000242802,ENSMFAG00000032526
ENSG00000072135,ENSMFAG00000003200
ENSG00000120833,ENSMFAG00000031234
ENSG00000186908,ENSMFAG00000042288
ENSG00000177548,ENSMFAG00000000278
ENSG00000004766,ENSMFAG00000044129
ENSG00000184988,ENSMFAG00000031972
ENSG00000163320,ENSMFAG00000052960
ENSG00000152683,ENSMFAG00000002845
ENSG00000006831,ENSMFAG00000035361
ENSG00000240303,ENSMFAG00000034200
ENSG00000205544,ENSMFAG00000039608
ENSG00000141736,ENSMFAG00000041598
ENSG00000103528,ENSMFAG00000031347
ENSG00000171681,ENSMFAG00000045202
ENSG00000153560,ENSMFAG00000035445
ENSG00000103249,ENSMFAG00000031886
ENSG00000144381,ENSMFAG00000036512
ENSG00000144381,ENSMFAG00000033000
ENSG00000136059,ENSMFAG00000002052
ENSG00000111186,ENSMFAG00000033973
ENSG00000070540,ENSMFAG00000039344
ENSG00000111540,ENSMFAG00000029992
ENSG00000185504,ENSMFAG00000042241
ENSG00000136297,ENSMFAG00000045932
ENSG00000135272,ENSMFAG00000050895
ENSG00000258890,ENSMFAG00000037980
ENSG00000136235,ENSMFAG00000037301
ENSG00000111667,ENSMFAG00000000814
ENSG00000161594,ENSMFAG00000036160
ENSG00000163710,ENSMFAG00000001242
ENSG00000172831,ENSMFAG00000032416
ENSG00000170412,ENSMFAG00000044390
ENSG00000184432,ENSMFAG00000030752
ENSG00000136451,ENSMFAG00000002811
ENSG00000049323,ENSMFAG00000044061
ENSG00000164654,ENSMFAG00000034560
ENSG00000177731,ENSMFAG00000035866
ENSG00000129048,ENSMFAG00000030372
ENSG00000213853,ENSMFAG00000053844
ENSG00000175110,ENSMFAG00000035834
ENSG00000136244,ENSMFAG00000000229
ENSG00000125170,ENSMFAG00000002708
ENSG00000106628,ENSMFAG00000042401
ENSG00000158023,ENSMFAG00000025564
ENSG00000058866,ENSMFAG00000042125
ENSG00000111218,ENSMFAG00000045030
ENSG00000137747,ENSMFAG00000035915
ENSG00000139641,ENSMFAG00000035482
ENSG00000205336,ENSMFAG00000002223
ENSG00000149084,ENSMFAG00000030974
ENSG00000174953,ENSMFAG00000032288
ENSG00000117475,ENSMFAG00000042415
ENSG00000121900,ENSMFAG00000001257
ENSG00000131626,ENSMFAG00000032570
ENSG00000105865,ENSMFAG00000035797
ENSG00000168264,ENSMFAG00000041239
ENSG00000171492,ENSMFAG00000062678
ENSG00000174928,ENSMFAG00000004239
ENSG00000142632,ENSMFAG00000039124
ENSG00000106546,ENSMFAG00000035664
ENSG00000158163,ENSMFAG00000041691
ENSG00000197037,ENSMFAG00000046015
ENSG00000160752,ENSMFAG00000003238
ENSG00000160752,ENSMFAG00000044606
ENSG00000010327,ENSMFAG00000045138
ENSG00000168878,ENSMFAG00000040839
ENSG00000106538,ENSMFAG00000043390
ENSG00000122970,ENSMFAG00000001327
ENSG00000129173,ENSMFAG00000046393
ENSG00000105948,ENSMFAG00000044086
ENSG00000162520,ENSMFAG00000042467
ENSG00000109929,ENSMFAG00000001405
ENSG00000006042,ENSMFAG00000000693
ENSG00000078369,ENSMFAG00000040106
ENSG00000187715,ENSMFAG00000007505
ENSG00000164850,ENSMFAG00000039908
