human_gene,marmoset_gene
ENSG00000197714,ENSCJAG00000000026
ENSG00000213339,ENSCJAG00000006506
ENSG00000112769,ENSCJAG00000004703
ENSG00000106069,ENSCJAG00000008406
ENSG00000277462,ENSCJAG00000011738
ENSG00000139174,ENSCJAG00000017695
ENSG00000114446,ENSCJAG00000004974
ENSG00000143297,ENSCJAG00000006570
ENSG00000166938,ENSCJAG00000007411
ENSG00000104313,ENSCJAG00000007771
ENSG00000184925,ENSCJAG00000011213
ENSG00000145569,ENSCJAG00000010893
ENSG00000063177,ENSCJAG00000000377
ENSG00000131373,ENSCJAG00000003426
ENSG00000103522,ENSCJAG00000031444
ENSG00000160271,ENSCJAG00000018000
ENSG00000213523,ENSCJAG00000054601
ENSG00000213523,ENSCJAG00000016613
ENSG00000112941,ENSCJAG00000008742
ENSG00000187048,ENSCJAG00000062966
ENSG00000170222,ENSCJAG00000013179
ENSG00000100938,ENSCJAG00000006792
ENSG00000129195,ENSCJAG00000011205
ENSG00000129195,ENSCJAG00000062861
ENSG00000059122,ENSCJAG00000081999
ENSG00000172009,ENSCJAG00000084222
ENSG00000004799,ENSCJAG00000047805
ENSG00000110717,ENSCJAG00000015686
ENSG00000110717,ENSCJAG00000054608
ENSG00000073417,ENSCJAG00000006029
ENSG00000116062,ENSCJAG00000011019
ENSG00000169750,ENSCJAG00000018194
ENSG00000145882,ENSCJAG00000021137
ENSG00000146809,ENSCJAG00000017456
ENSG00000164253,ENSCJAG00000019853
ENSG00000166860,ENSCJAG00000045887
ENSG00000172375,ENSCJAG00000013932
ENSG00000132478,ENSCJAG00000014056
ENSG00000175203,ENSCJAG00000007091
ENSG00000077238,ENSCJAG00000005921
ENSG00000159217,ENSCJAG00000007258
ENSG00000128536,ENSCJAG00000016156
ENSG00000166484,ENSCJAG00000001277
ENSG00000161677,ENSCJAG00000017208
ENSG00000157764,ENSCJAG00000013536
ENSG00000115073,ENSCJAG00000016919
ENSG00000147443,ENSCJAG00000020429
ENSG00000162366,ENSCJAG00000046011
ENSG00000105612,ENSCJAG00000004764
ENSG00000111364,ENSCJAG00000020471
ENSG00000152760,ENSCJAG00000039041
ENSG00000120318,ENSCJAG00000018098
ENSG00000164758,ENSCJAG00000071887
ENSG00000164758,ENSCJAG00000005824
ENSG00000176994,ENSCJAG00000001062
ENSG00000197841,ENSCJAG00000035239
ENSG00000197841,ENSCJAG00000010784
ENSG00000197841,ENSCJAG00000057553
ENSG00000140488,ENSCJAG00000018355
ENSG00000141580,ENSCJAG00000042917
ENSG00000004455,ENSCJAG00000001105
ENSG00000004455,ENSCJAG00000005491
ENSG00000156831,ENSCJAG00000012645
ENSG00000026297,ENSCJAG00000000469
ENSG00000142347,ENSCJAG00000038608
ENSG00000144339,ENSCJAG00000003484
ENSG00000157782,ENSCJAG00000044645
ENSG00000169155,ENSCJAG00000046123
ENSG00000169375,ENSCJAG00000015537
ENSG00000173227,ENSCJAG00000001134
ENSG00000187609,ENSCJAG00000013170
ENSG00000177181,ENSCJAG00000003106
ENSG00000122971,ENSCJAG00000001332
ENSG00000127074,ENSCJAG00000008699
ENSG00000169607,ENSCJAG00000016397
ENSG00000179091,ENSCJAG00000021454
ENSG00000171722,ENSCJAG00000004527
ENSG00000143753,ENSCJAG00000045673
ENSG00000163251,ENSCJAG00000022490
ENSG00000134115,ENSCJAG00000015346
ENSG00000162490,ENSCJAG00000013304
ENSG00000115652,ENSCJAG00000071602
ENSG00000108829,ENSCJAG00000084670
ENSG00000108829,ENSCJAG00000045929
ENSG00000126067,ENSCJAG00000038344
ENSG00000172269,ENSCJAG00000013916
ENSG00000117868,ENSCJAG00000014123
ENSG00000163156,ENSCJAG00000007277
ENSG00000064102,ENSCJAG00000044044
ENSG00000179029,ENSCJAG00000014534
ENSG00000162104,ENSCJAG00000019746
ENSG00000136448,ENSCJAG00000012649
ENSG00000198169,ENSCJAG00000021390
ENSG00000243749,ENSCJAG00000080573
ENSG00000092978,ENSCJAG00000047537
ENSG00000197603,ENSCJAG00000018003
ENSG00000221818,ENSCJAG00000019921
ENSG00000104886,ENSCJAG00000041206
ENSG00000188610,ENSCJAG00000038900
ENSG00000166582,ENSCJAG00000042033
ENSG00000131791,ENSCJAG00000076520
ENSG00000176058,ENSCJAG00000070096
ENSG00000108984,ENSCJAG00000000122
ENSG00000165219,ENSCJAG00000006913
ENSG00000105618,ENSCJAG00000018525
ENSG00000182372,ENSCJAG00000004564
ENSG00000077235,ENSCJAG00000005950
ENSG00000128609,ENSCJAG00000045877
ENSG00000128609,ENSCJAG00000063508
ENSG00000128609,ENSCJAG00000017449
ENSG00000128609,ENSCJAG00000071605
ENSG00000128609,ENSCJAG00000083616
ENSG00000128609,ENSCJAG00000083655
ENSG00000162144,ENSCJAG00000019302
ENSG00000115306,ENSCJAG00000010149
ENSG00000143228,ENSCJAG00000004050
ENSG00000152495,ENSCJAG00000016346
ENSG00000172809,ENSCJAG00000021822
ENSG00000164961,ENSCJAG00000012651
ENSG00000213782,ENSCJAG00000021633
ENSG00000077092,ENSCJAG00000003911
ENSG00000108826,ENSCJAG00000023356
ENSG00000108826,ENSCJAG00000018851
ENSG00000108826,ENSCJAG00000078363
ENSG00000108826,ENSCJAG00000085316
ENSG00000154124,ENSCJAG00000010884
ENSG00000186566,ENSCJAG00000009807
ENSG00000015479,ENSCJAG00000006888
ENSG00000158560,ENSCJAG00000000528
ENSG00000178498,ENSCJAG00000006966
ENSG00000141295,ENSCJAG00000047705
ENSG00000137872,ENSCJAG00000001936
ENSG00000127220,ENSCJAG00000009699
ENSG00000162384,ENSCJAG00000004526
ENSG00000150782,ENSCJAG00000012499
ENSG00000158716,ENSCJAG00000080143
ENSG00000197863,ENSCJAG00000013413
ENSG00000120063,ENSCJAG00000000265
ENSG00000175707,ENSCJAG00000010076
ENSG00000179094,ENSCJAG00000014556
ENSG00000171067,ENSCJAG00000043469
ENSG00000196517,ENSCJAG00000003879
ENSG00000020426,ENSCJAG00000019143
ENSG00000130175,ENSCJAG00000005595
ENSG00000197111,ENSCJAG00000073028
ENSG00000174738,ENSCJAG00000003844
ENSG00000196378,ENSCJAG00000036389
ENSG00000203797,ENSCJAG00000035740
ENSG00000131966,ENSCJAG00000018680
ENSG00000135604,ENSCJAG00000019312
ENSG00000124574,ENSCJAG00000005446
ENSG00000144648,ENSCJAG00000068586
ENSG00000144040,ENSCJAG00000003886
ENSG00000114544,ENSCJAG00000006850
ENSG00000175463,ENSCJAG00000000998
ENSG00000175893,ENSCJAG00000041430
ENSG00000171462,ENSCJAG00000005485
ENSG00000171723,ENSCJAG00000015520
ENSG00000104325,ENSCJAG00000000199
ENSG00000167085,ENSCJAG00000007174
ENSG00000159387,ENSCJAG00000012962
ENSG00000198729,ENSCJAG00000077421
ENSG00000198729,ENSCJAG00000069566
ENSG00000198729,ENSCJAG00000059562
ENSG00000172159,ENSCJAG00000003554
ENSG00000163141,ENSCJAG00000007115
ENSG00000137207,ENSCJAG00000005563
ENSG00000135372,ENSCJAG00000010585
ENSG00000103494,ENSCJAG00000001445
ENSG00000127831,ENSCJAG00000010950
ENSG00000148019,ENSCJAG00000003289
ENSG00000189266,ENSCJAG00000039836
ENSG00000189266,ENSCJAG00000074386
ENSG00000117481,ENSCJAG00000021132
ENSG00000135801,ENSCJAG00000010986
ENSG00000135749,ENSCJAG00000018267
ENSG00000141934,ENSCJAG00000079961
ENSG00000141934,ENSCJAG00000014560
ENSG00000003989,ENSCJAG00000011665
ENSG00000273611,ENSCJAG00000001093
ENSG00000021355,ENSCJAG00000041877
ENSG00000044090,ENSCJAG00000004960
ENSG00000083845,ENSCJAG00000000304
ENSG00000163728,ENSCJAG00000012923
ENSG00000108523,ENSCJAG00000011735
ENSG00000089486,ENSCJAG00000019837
ENSG00000163125,ENSCJAG00000006424
ENSG00000137100,ENSCJAG00000008717
ENSG00000145979,ENSCJAG00000005152
ENSG00000147905,ENSCJAG00000010465
ENSG00000198837,ENSCJAG00000010062
ENSG00000149231,ENSCJAG00000004365
ENSG00000156973,ENSCJAG00000013615
ENSG00000127948,ENSCJAG00000012804
ENSG00000119711,ENSCJAG00000020412
ENSG00000185000,ENSCJAG00000021408
ENSG00000108370,ENSCJAG00000000267
ENSG00000075420,ENSCJAG00000002213
ENSG00000182885,ENSCJAG00000011884
ENSG00000115816,ENSCJAG00000003858
ENSG00000160688,ENSCJAG00000009320
ENSG00000213903,ENSCJAG00000064331
ENSG00000167965,ENSCJAG00000015030
ENSG00000129538,ENSCJAG00000009640
ENSG00000206503,ENSCJAG00000040131
ENSG00000206503,ENSCJAG00000079482
ENSG00000187187,ENSCJAG00000014496
ENSG00000165113,ENSCJAG00000003667
ENSG00000074276,ENSCJAG00000007310
ENSG00000125691,ENSCJAG00000046729
ENSG00000100479,ENSCJAG00000017431
ENSG00000169016,ENSCJAG00000006910
ENSG00000149573,ENSCJAG00000053363
ENSG00000259494,ENSCJAG00000013019
ENSG00000143622,ENSCJAG00000061243
ENSG00000129932,ENSCJAG00000014871
ENSG00000180921,ENSCJAG00000021492
ENSG00000064763,ENSCJAG00000046025
ENSG00000137804,ENSCJAG00000020755
ENSG00000109991,ENSCJAG00000008959
ENSG00000126653,ENSCJAG00000013710
ENSG00000142544,ENSCJAG00000043320
ENSG00000077782,ENSCJAG00000002394
ENSG00000160325,ENSCJAG00000047455
ENSG00000105393,ENSCJAG00000009641
ENSG00000097046,ENSCJAG00000045959
ENSG00000107372,ENSCJAG00000067211
ENSG00000197324,ENSCJAG00000008522
ENSG00000177697,ENSCJAG00000011754
ENSG00000151693,ENSCJAG00000006233
ENSG00000108465,ENSCJAG00000007669
ENSG00000100650,ENSCJAG00000014884
ENSG00000122729,ENSCJAG00000007687
ENSG00000173207,ENSCJAG00000032609
ENSG00000173207,ENSCJAG00000084327
ENSG00000189127,ENSCJAG00000019567
ENSG00000138382,ENSCJAG00000046846
ENSG00000138382,ENSCJAG00000006777
ENSG00000163472,ENSCJAG00000005765
ENSG00000156218,ENSCJAG00000015699
ENSG00000084070,ENSCJAG00000002908
ENSG00000197822,ENSCJAG00000016225
ENSG00000181982,ENSCJAG00000013127
ENSG00000164022,ENSCJAG00000015885
ENSG00000115942,ENSCJAG00000004465
ENSG00000162736,ENSCJAG00000005777
ENSG00000109118,ENSCJAG00000013252
ENSG00000137807,ENSCJAG00000007038
ENSG00000113749,ENSCJAG00000005384
ENSG00000155506,ENSCJAG00000004454
ENSG00000140105,ENSCJAG00000016912
ENSG00000111057,ENSCJAG00000011637
ENSG00000111057,ENSCJAG00000018165
ENSG00000111057,ENSCJAG00000016079
ENSG00000108379,ENSCJAG00000020014
ENSG00000166313,ENSCJAG00000014145
ENSG00000138798,ENSCJAG00000003982
ENSG00000277791,ENSCJAG00000008246
ENSG00000037280,ENSCJAG00000009696
ENSG00000068097,ENSCJAG00000015089
ENSG00000111142,ENSCJAG00000002740
ENSG00000105849,ENSCJAG00000001148
ENSG00000003147,ENSCJAG00000000720
ENSG00000161091,ENSCJAG00000014897
ENSG00000117016,ENSCJAG00000002973
ENSG00000198885,ENSCJAG00000007651
ENSG00000162994,ENSCJAG00000010057
ENSG00000114120,ENSCJAG00000002092
ENSG00000143222,ENSCJAG00000014132
ENSG00000143222,ENSCJAG00000005303
ENSG00000105325,ENSCJAG00000014877
ENSG00000171490,ENSCJAG00000042606
ENSG00000145246,ENSCJAG00000018950
ENSG00000142867,ENSCJAG00000052966
ENSG00000168393,ENSCJAG00000011203
ENSG00000163568,ENSCJAG00000006327
ENSG00000142784,ENSCJAG00000009088
ENSG00000073536,ENSCJAG00000014757
ENSG00000004534,ENSCJAG00000004620
ENSG00000164187,ENSCJAG00000018328
ENSG00000157827,ENSCJAG00000015629
ENSG00000063854,ENSCJAG00000014745
ENSG00000149182,ENSCJAG00000019965
ENSG00000168785,ENSCJAG00000007128
ENSG00000178776,ENSCJAG00000082790
ENSG00000153071,ENSCJAG00000007426
ENSG00000132382,ENSCJAG00000077870
ENSG00000132382,ENSCJAG00000020332
ENSG00000156398,ENSCJAG00000018068
ENSG00000066279,ENSCJAG00000004680
ENSG00000167114,ENSCJAG00000020016
ENSG00000139155,ENSCJAG00000012242
ENSG00000163644,ENSCJAG00000006428
ENSG00000182511,ENSCJAG00000009738
ENSG00000174808,ENSCJAG00000060942
ENSG00000062485,ENSCJAG00000011275
ENSG00000109610,ENSCJAG00000013121
ENSG00000103342,ENSCJAG00000057222
ENSG00000103342,ENSCJAG00000018191
ENSG00000002587,ENSCJAG00000012119
ENSG00000100461,ENSCJAG00000008482
ENSG00000171509,ENSCJAG00000001492
ENSG00000197142,ENSCJAG00000018943
ENSG00000163170,ENSCJAG00000017844
ENSG00000183155,ENSCJAG00000068955
ENSG00000179456,ENSCJAG00000040735
ENSG00000097096,ENSCJAG00000007003
ENSG00000152128,ENSCJAG00000011546
ENSG00000242485,ENSCJAG00000039231
ENSG00000132330,ENSCJAG00000000471
ENSG00000117450,ENSCJAG00000074307
ENSG00000124588,ENSCJAG00000017717
ENSG00000095261,ENSCJAG00000020315
ENSG00000171606,ENSCJAG00000000329
ENSG00000011258,ENSCJAG00000018369
ENSG00000136861,ENSCJAG00000020351
ENSG00000148950,ENSCJAG00000006042
ENSG00000189280,ENSCJAG00000001379
ENSG00000007968,ENSCJAG00000020962
ENSG00000120333,ENSCJAG00000008986
ENSG00000120333,ENSCJAG00000035652
ENSG00000117597,ENSCJAG00000015049
ENSG00000145817,ENSCJAG00000021347
ENSG00000091073,ENSCJAG00000016235
ENSG00000162882,ENSCJAG00000014593
ENSG00000172803,ENSCJAG00000001930
ENSG00000178999,ENSCJAG00000015677
ENSG00000163558,ENSCJAG00000002470
ENSG00000215217,ENSCJAG00000076097
ENSG00000103184,ENSCJAG00000019976
ENSG00000152092,ENSCJAG00000008558
ENSG00000150712,ENSCJAG00000018783
ENSG00000256043,ENSCJAG00000001666
ENSG00000172554,ENSCJAG00000071111
ENSG00000105223,ENSCJAG00000014633
ENSG00000157350,ENSCJAG00000014673
ENSG00000135472,ENSCJAG00000021045
ENSG00000164303,ENSCJAG00000005711
ENSG00000152784,ENSCJAG00000015064
ENSG00000196591,ENSCJAG00000004635
ENSG00000213639,ENSCJAG00000012316
ENSG00000213639,ENSCJAG00000008984
ENSG00000070182,ENSCJAG00000019629
ENSG00000150967,ENSCJAG00000016428
ENSG00000169019,ENSCJAG00000018967
ENSG00000177842,ENSCJAG00000017904
ENSG00000103245,ENSCJAG00000012185
ENSG00000163950,ENSCJAG00000001790
ENSG00000084072,ENSCJAG00000002589
ENSG00000145198,ENSCJAG00000015206
ENSG00000113456,ENSCJAG00000062614
ENSG00000126351,ENSCJAG00000040429
ENSG00000198208,ENSCJAG00000020566
ENSG00000138709,ENSCJAG00000003338
ENSG00000031003,ENSCJAG00000006206
ENSG00000103194,ENSCJAG00000004067
ENSG00000086827,ENSCJAG00000012168
ENSG00000116754,ENSCJAG00000017704
ENSG00000070495,ENSCJAG00000013442
ENSG00000040933,ENSCJAG00000007145
ENSG00000164484,ENSCJAG00000003205
ENSG00000146072,ENSCJAG00000011904
ENSG00000167862,ENSCJAG00000047013
ENSG00000149452,ENSCJAG00000046805
ENSG00000112130,ENSCJAG00000005529
ENSG00000107819,ENSCJAG00000017527
ENSG00000185246,ENSCJAG00000015991
ENSG00000176208,ENSCJAG00000014179
ENSG00000091262,ENSCJAG00000005769
ENSG00000090376,ENSCJAG00000014525
ENSG00000136521,ENSCJAG00000013015
ENSG00000183605,ENSCJAG00000034798
ENSG00000149091,ENSCJAG00000011773
ENSG00000131475,ENSCJAG00000013276
ENSG00000157107,ENSCJAG00000016496
ENSG00000096063,ENSCJAG00000015768
ENSG00000010278,ENSCJAG00000000659
ENSG00000198133,ENSCJAG00000015358
ENSG00000204237,ENSCJAG00000001620
ENSG00000197157,ENSCJAG00000017668
ENSG00000161960,ENSCJAG00000055155
ENSG00000205659,ENSCJAG00000047702
ENSG00000196372,ENSCJAG00000020501
ENSG00000114491,ENSCJAG00000006554
ENSG00000139971,ENSCJAG00000018672
ENSG00000122952,ENSCJAG00000004927
ENSG00000117862,ENSCJAG00000039897
ENSG00000164331,ENSCJAG00000016612
ENSG00000100591,ENSCJAG00000016837
ENSG00000196418,ENSCJAG00000011765
ENSG00000158458,ENSCJAG00000016833
ENSG00000109618,ENSCJAG00000013178
ENSG00000100796,ENSCJAG00000017905
ENSG00000186501,ENSCJAG00000009112
ENSG00000144847,ENSCJAG00000009128
ENSG00000168575,ENSCJAG00000008029
ENSG00000111726,ENSCJAG00000041487
ENSG00000087008,ENSCJAG00000007110
ENSG00000165983,ENSCJAG00000009020
ENSG00000143674,ENSCJAG00000018228
ENSG00000048140,ENSCJAG00000007278
ENSG00000144843,ENSCJAG00000008966
ENSG00000178691,ENSCJAG00000014133
ENSG00000008405,ENSCJAG00000015099
ENSG00000114654,ENSCJAG00000017469
ENSG00000143545,ENSCJAG00000009933
ENSG00000146410,ENSCJAG00000008189
ENSG00000120053,ENSCJAG00000017037
ENSG00000154310,ENSCJAG00000002326
ENSG00000197935,ENSCJAG00000012397
ENSG00000171160,ENSCJAG00000016744
ENSG00000118600,ENSCJAG00000066329
ENSG00000128923,ENSCJAG00000020424
ENSG00000108423,ENSCJAG00000001458
ENSG00000145495,ENSCJAG00000009091
ENSG00000163159,ENSCJAG00000070474
ENSG00000112110,ENSCJAG00000011859
ENSG00000184601,ENSCJAG00000007904
ENSG00000075826,ENSCJAG00000017347
ENSG00000203778,ENSCJAG00000086953
ENSG00000084110,ENSCJAG00000002643
ENSG00000189077,ENSCJAG00000042829
ENSG00000204482,ENSCJAG00000034315
ENSG00000179627,ENSCJAG00000009308
ENSG00000186910,ENSCJAG00000009806
ENSG00000196110,ENSCJAG00000006203
ENSG00000132718,ENSCJAG00000043885
ENSG00000166170,ENSCJAG00000017123
ENSG00000181392,ENSCJAG00000009750
ENSG00000176473,ENSCJAG00000016951
ENSG00000116761,ENSCJAG00000017808
ENSG00000175445,ENSCJAG00000014346
ENSG00000181350,ENSCJAG00000011947
ENSG00000172057,ENSCJAG00000083107
ENSG00000128891,ENSCJAG00000083760
ENSG00000154518,ENSCJAG00000008207
ENSG00000154518,ENSCJAG00000077143
ENSG00000197555,ENSCJAG00000014597
ENSG00000132680,ENSCJAG00000007881
ENSG00000167702,ENSCJAG00000021392
ENSG00000124641,ENSCJAG00000004259
ENSG00000166454,ENSCJAG00000016670
ENSG00000187514,ENSCJAG00000084642
ENSG00000108256,ENSCJAG00000013508
ENSG00000170852,ENSCJAG00000009166
ENSG00000166557,ENSCJAG00000005277
ENSG00000213066,ENSCJAG00000000473
ENSG00000283632,ENSCJAG00000012854
ENSG00000129925,ENSCJAG00000011857
ENSG00000108510,ENSCJAG00000001350
ENSG00000169857,ENSCJAG00000021101
ENSG00000176209,ENSCJAG00000008061
ENSG00000254004,ENSCJAG00000000542
ENSG00000140400,ENSCJAG00000015481
ENSG00000140400,ENSCJAG00000066491
ENSG00000140400,ENSCJAG00000065716
ENSG00000158825,ENSCJAG00000047229
ENSG00000107625,ENSCJAG00000018844
ENSG00000123146,ENSCJAG00000054003
ENSG00000122515,ENSCJAG00000011984
ENSG00000132692,ENSCJAG00000006078
ENSG00000056097,ENSCJAG00000018740
ENSG00000125319,ENSCJAG00000010201
ENSG00000165392,ENSCJAG00000012511
ENSG00000096093,ENSCJAG00000011346
ENSG00000166558,ENSCJAG00000083199
ENSG00000166558,ENSCJAG00000003812
ENSG00000010539,ENSCJAG00000015577
ENSG00000110203,ENSCJAG00000015239
ENSG00000110203,ENSCJAG00000074280
ENSG00000067182,ENSCJAG00000000674
ENSG00000056558,ENSCJAG00000020298
ENSG00000165458,ENSCJAG00000015191
ENSG00000108578,ENSCJAG00000038993
ENSG00000169914,ENSCJAG00000006633
ENSG00000162813,ENSCJAG00000080513
ENSG00000162813,ENSCJAG00000077553
ENSG00000172270,ENSCJAG00000012880
ENSG00000119397,ENSCJAG00000020244
ENSG00000250305,ENSCJAG00000012066
ENSG00000138316,ENSCJAG00000086368
ENSG00000157856,ENSCJAG00000001461
ENSG00000103549,ENSCJAG00000002878
ENSG00000108854,ENSCJAG00000019260
ENSG00000147677,ENSCJAG00000047852
ENSG00000144535,ENSCJAG00000013674
ENSG00000143363,ENSCJAG00000007107
ENSG00000113532,ENSCJAG00000009539
ENSG00000096968,ENSCJAG00000011228
ENSG00000065675,ENSCJAG00000020594
ENSG00000135390,ENSCJAG00000039433
ENSG00000112851,ENSCJAG00000015895
ENSG00000170734,ENSCJAG00000005770
ENSG00000164761,ENSCJAG00000005804
ENSG00000123159,ENSCJAG00000004679
ENSG00000182004,ENSCJAG00000046841
ENSG00000266967,ENSCJAG00000013086
ENSG00000142627,ENSCJAG00000008362
ENSG00000198846,ENSCJAG00000008958
ENSG00000146085,ENSCJAG00000011774
ENSG00000240682,ENSCJAG00000017419
ENSG00000147421,ENSCJAG00000015654
ENSG00000173852,ENSCJAG00000012150
ENSG00000139146,ENSCJAG00000001215
ENSG00000143303,ENSCJAG00000006132
ENSG00000233608,ENSCJAG00000023006
ENSG00000163060,ENSCJAG00000018908
ENSG00000169676,ENSCJAG00000000106
ENSG00000170322,ENSCJAG00000009163
ENSG00000109606,ENSCJAG00000013069
ENSG00000187736,ENSCJAG00000045816
ENSG00000187736,ENSCJAG00000011471
ENSG00000123358,ENSCJAG00000017915
ENSG00000128594,ENSCJAG00000045218
ENSG00000198523,ENSCJAG00000053732
ENSG00000144747,ENSCJAG00000013491
ENSG00000141506,ENSCJAG00000018276
ENSG00000196735,ENSCJAG00000045515
ENSG00000143494,ENSCJAG00000042796
ENSG00000157224,ENSCJAG00000023041
ENSG00000105707,ENSCJAG00000010660
ENSG00000112320,ENSCJAG00000006119
ENSG00000204128,ENSCJAG00000041411
ENSG00000138640,ENSCJAG00000006632
ENSG00000144485,ENSCJAG00000000434
ENSG00000082269,ENSCJAG00000003701
ENSG00000015413,ENSCJAG00000010841
ENSG00000143353,ENSCJAG00000042058
ENSG00000078687,ENSCJAG00000019431
ENSG00000185414,ENSCJAG00000007085
ENSG00000107164,ENSCJAG00000020542
ENSG00000146587,ENSCJAG00000021500
ENSG00000163412,ENSCJAG00000044237
ENSG00000108179,ENSCJAG00000000973
ENSG00000163499,ENSCJAG00000011426
ENSG00000146966,ENSCJAG00000013487
ENSG00000182010,ENSCJAG00000007086
ENSG00000078900,ENSCJAG00000002773
ENSG00000250506,ENSCJAG00000013874
ENSG00000183020,ENSCJAG00000011607
ENSG00000068697,ENSCJAG00000071467
ENSG00000068697,ENSCJAG00000041856
ENSG00000141367,ENSCJAG00000001505
ENSG00000182923,ENSCJAG00000002753
ENSG00000165322,ENSCJAG00000013435
ENSG00000153446,ENSCJAG00000019991
ENSG00000166225,ENSCJAG00000001774
ENSG00000144182,ENSCJAG00000007099
ENSG00000136950,ENSCJAG00000006730
ENSG00000136950,ENSCJAG00000023052
ENSG00000162004,ENSCJAG00000012165
ENSG00000198113,ENSCJAG00000023025
ENSG00000164976,ENSCJAG00000083712
ENSG00000125482,ENSCJAG00000018230
ENSG00000106635,ENSCJAG00000016860
ENSG00000115486,ENSCJAG00000019657
ENSG00000171503,ENSCJAG00000001451
ENSG00000187135,ENSCJAG00000001884
ENSG00000174891,ENSCJAG00000036696
ENSG00000174562,ENSCJAG00000045844
ENSG00000119326,ENSCJAG00000017065
ENSG00000162222,ENSCJAG00000018703
ENSG00000104760,ENSCJAG00000011564
ENSG00000055118,ENSCJAG00000020150
ENSG00000090581,ENSCJAG00000013166
ENSG00000149582,ENSCJAG00000013374
ENSG00000130287,ENSCJAG00000008512
ENSG00000119328,ENSCJAG00000038185
ENSG00000171097,ENSCJAG00000020240
ENSG00000125753,ENSCJAG00000048447
ENSG00000125753,ENSCJAG00000012536
ENSG00000141741,ENSCJAG00000008895
ENSG00000175906,ENSCJAG00000010785
ENSG00000108960,ENSCJAG00000048045
ENSG00000117616,ENSCJAG00000018568
ENSG00000184500,ENSCJAG00000008648
ENSG00000133619,ENSCJAG00000010331
ENSG00000167881,ENSCJAG00000013738
ENSG00000111271,ENSCJAG00000011944
ENSG00000174606,ENSCJAG00000015618
ENSG00000167646,ENSCJAG00000084526
ENSG00000171497,ENSCJAG00000001437
ENSG00000099385,ENSCJAG00000002955
ENSG00000112739,ENSCJAG00000021385
ENSG00000168646,ENSCJAG00000017488
ENSG00000117600,ENSCJAG00000039484
ENSG00000137628,ENSCJAG00000004726
ENSG00000173436,ENSCJAG00000006709
ENSG00000078668,ENSCJAG00000008002
ENSG00000197943,ENSCJAG00000016515
ENSG00000076984,ENSCJAG00000082705
ENSG00000131238,ENSCJAG00000002798
ENSG00000198373,ENSCJAG00000015149
ENSG00000031691,ENSCJAG00000011759
ENSG00000170390,ENSCJAG00000002343
ENSG00000154914,ENSCJAG00000012679
ENSG00000111802,ENSCJAG00000006074
ENSG00000111802,ENSCJAG00000021963
ENSG00000133816,ENSCJAG00000010368
ENSG00000133816,ENSCJAG00000069607
ENSG00000099622,ENSCJAG00000005609
ENSG00000084754,ENSCJAG00000008008
ENSG00000012660,ENSCJAG00000011119
ENSG00000130768,ENSCJAG00000009490
ENSG00000106052,ENSCJAG00000008245
ENSG00000094804,ENSCJAG00000011073
ENSG00000164919,ENSCJAG00000076638
ENSG00000164919,ENSCJAG00000021005
ENSG00000134668,ENSCJAG00000006536
ENSG00000119723,ENSCJAG00000065534
ENSG00000177752,ENSCJAG00000019090
ENSG00000075711,ENSCJAG00000013773
ENSG00000132405,ENSCJAG00000004156
ENSG00000197442,ENSCJAG00000008383
ENSG00000107485,ENSCJAG00000038283
ENSG00000178685,ENSCJAG00000034531
ENSG00000082641,ENSCJAG00000007542
ENSG00000087253,ENSCJAG00000012902
ENSG00000156671,ENSCJAG00000001186
ENSG00000162755,ENSCJAG00000005389
