mouse_gene,macaque_gene
ENSMUSG00000073856,ENSMFAG00000033259
ENSMUSG00000071226,ENSMFAG00000033120
ENSMUSG00000028601,ENSMFAG00000042423
ENSMUSG00000037014,ENSMFAG00000017458
ENSMUSG00000020116,ENSMFAG00000032969
ENSMUSG00000020116,ENSMFAG00000043544
ENSMUSG00000027435,ENSMFAG00000043644
ENSMUSG00000035437,ENSMFAG00000043446
ENSMUSG00000008734,ENSMFAG00000043980
ENSMUSG00000000581,ENSMFAG00000028681
ENSMUSG00000000581,ENSMFAG00000034034
ENSMUSG00000000581,ENSMFAG00000034261
ENSMUSG00000091996,ENSMFAG00000000547
ENSMUSG00000030976,ENSMFAG00000000897
ENSMUSG00000016984,ENSMFAG00000039723
ENSMUSG00000039990,ENSMFAG00000003945
ENSMUSG00000032089,ENSMFAG00000037844
ENSMUSG00000004902,ENSMFAG00000039209
ENSMUSG00000089390,ENSMFAG00000014007
ENSMUSG00000019210,ENSMFAG00000032946
ENSMUSG00000037129,ENSMFAG00000035915
ENSMUSG00000070380,ENSMFAG00000030570
ENSMUSG00000020160,ENSMFAG00000042877
ENSMUSG00000009112,ENSMFAG00000042022
ENSMUSG00000066705,ENSMFAG00000039113
ENSMUSG00000004446,ENSMFAG00000045106
ENSMUSG00000034645,ENSMFAG00000046237
ENSMUSG00000030303,ENSMFAG00000032325
ENSMUSG00000039308,ENSMFAG00000036636
ENSMUSG00000030981,ENSMFAG00000001603
ENSMUSG00000030979,ENSMFAG00000043500
ENSMUSG00000038807,ENSMFAG00000002321
ENSMUSG00000039555,ENSMFAG00000031246
ENSMUSG00000030304,ENSMFAG00000041736
ENSMUSG00000054752,ENSMFAG00000000831
ENSMUSG00000026915,ENSMFAG00000001745
ENSMUSG00000021820,ENSMFAG00000029191
ENSMUSG00000079469,ENSMFAG00000038174
ENSMUSG00000030983,ENSMFAG00000041850
ENSMUSG00000030983,ENSMFAG00000036436
ENSMUSG00000057280,ENSMFAG00000030822
ENSMUSG00000053111,ENSMFAG00000032085
ENSMUSG00000032418,ENSMFAG00000038582
ENSMUSG00002076252,ENSMFAG00000054153
ENSMUSG00002076252,ENSMFAG00000057446
ENSMUSG00002076252,ENSMFAG00000053991
ENSMUSG00002076252,ENSMFAG00000057264
ENSMUSG00002076252,ENSMFAG00000049625
ENSMUSG00002076252,ENSMFAG00000053493
ENSMUSG00002076252,ENSMFAG00000049223
ENSMUSG00002076252,ENSMFAG00000051935
ENSMUSG00002076252,ENSMFAG00000059118
ENSMUSG00002076252,ENSMFAG00000065457
ENSMUSG00002076252,ENSMFAG00000050158
ENSMUSG00002076252,ENSMFAG00000051070
ENSMUSG00002076252,ENSMFAG00000052550
ENSMUSG00002076252,ENSMFAG00000052958
ENSMUSG00002076252,ENSMFAG00000054989
ENSMUSG00002076252,ENSMFAG00000054533
ENSMUSG00002076252,ENSMFAG00000054195
ENSMUSG00002076252,ENSMFAG00000052514
ENSMUSG00002076252,ENSMFAG00000051186
ENSMUSG00002076252,ENSMFAG00000060984
ENSMUSG00002076252,ENSMFAG00000055372
ENSMUSG00002076252,ENSMFAG00000055397
ENSMUSG00002076252,ENSMFAG00000054043
ENSMUSG00002076252,ENSMFAG00000048918
ENSMUSG00002076252,ENSMFAG00000061312
ENSMUSG00002076252,ENSMFAG00000054682
ENSMUSG00002076252,ENSMFAG00000052919
ENSMUSG00002076252,ENSMFAG00000063332
ENSMUSG00002076252,ENSMFAG00000058940
ENSMUSG00002076252,ENSMFAG00000063774
ENSMUSG00002076252,ENSMFAG00000062164
ENSMUSG00002076252,ENSMFAG00000065208
ENSMUSG00002076252,ENSMFAG00000053835
ENSMUSG00002076252,ENSMFAG00000064710
ENSMUSG00002076252,ENSMFAG00000047778
ENSMUSG00002076252,ENSMFAG00000060777
ENSMUSG00002076252,ENSMFAG00000057142
ENSMUSG00002076252,ENSMFAG00000056506
ENSMUSG00002076252,ENSMFAG00000048951
ENSMUSG00002076252,ENSMFAG00000064718
ENSMUSG00002076252,ENSMFAG00000057710
ENSMUSG00002076252,ENSMFAG00000058161
ENSMUSG00002076252,ENSMFAG00000054959
ENSMUSG00002076252,ENSMFAG00000060270
ENSMUSG00002076252,ENSMFAG00000056682
ENSMUSG00002076252,ENSMFAG00000058780
ENSMUSG00002076252,ENSMFAG00000060362
ENSMUSG00000020152,ENSMFAG00000044097
ENSMUSG00000020152,ENSMFAG00000059927
ENSMUSG00000030986,ENSMFAG00000045315
ENSMUSG00000033491,ENSMFAG00000030491
ENSMUSG00000033419,ENSMFAG00000045148
ENSMUSG00000033156,ENSMFAG00000062094
ENSMUSG00000020149,ENSMFAG00000055089
ENSMUSG00000020149,ENSMFAG00000046246
ENSMUSG00000035403,ENSMFAG00000042297
ENSMUSG00000008305,ENSMFAG00000042116
ENSMUSG00000020741,ENSMFAG00000044980
ENSMUSG00000035392,ENSMFAG00000031585
ENSMUSG00000030603,ENSMFAG00000034580
ENSMUSG00000030306,ENSMFAG00000033192
ENSMUSG00000039983,ENSMFAG00000032377
ENSMUSG00000027324,ENSMFAG00000045062
ENSMUSG00000000247,ENSMFAG00000028670
ENSMUSG00000027326,ENSMFAG00000045223
ENSMUSG00000046865,ENSMFAG00000043908
ENSMUSG00000063171,ENSMFAG00000031430
ENSMUSG00000063171,ENSMFAG00000001668
ENSMUSG00000063171,ENSMFAG00000038135
ENSMUSG00002075669,ENSMFAG00000015596
ENSMUSG00000039841,ENSMFAG00000000453
ENSMUSG00000044066,ENSMFAG00000041409
ENSMUSG00000002409,ENSMFAG00000040358
ENSMUSG00000029708,ENSMFAG00000038295
ENSMUSG00000095654,ENSMFAG00000031251
ENSMUSG00000028402,ENSMFAG00000032679
ENSMUSG00000020440,ENSMFAG00000019772
ENSMUSG00000033059,ENSMFAG00000033575
ENSMUSG00000020142,ENSMFAG00000003847
ENSMUSG00000029707,ENSMFAG00000036958
ENSMUSG00000021822,ENSMFAG00000038650
ENSMUSG00000029706,ENSMFAG00000040823
ENSMUSG00000020745,ENSMFAG00000056725
ENSMUSG00000020745,ENSMFAG00000025892
ENSMUSG00000046058,ENSMFAG00000049664
ENSMUSG00000070705,ENSMFAG00000053959
ENSMUSG00000021823,ENSMFAG00000047574
ENSMUSG00000003436,ENSMFAG00000046282
ENSMUSG00000032377,ENSMFAG00000003167
ENSMUSG00000003438,ENSMFAG00000044967
ENSMUSG00000003438,ENSMFAG00000032482
ENSMUSG00000027323,ENSMFAG00000044559
ENSMUSG00000049800,ENSMFAG00000037664
ENSMUSG00000021824,ENSMFAG00000045360
ENSMUSG00000032374,ENSMFAG00000038516
ENSMUSG00000010554,ENSMFAG00000038724
ENSMUSG00000003435,ENSMFAG00000038707
ENSMUSG00000032046,ENSMFAG00000002681
ENSMUSG00000057137,ENSMFAG00000053923
ENSMUSG00000046806,ENSMFAG00000003713
ENSMUSG00000038893,ENSMFAG00000039391
ENSMUSG00000042111,ENSMFAG00000055687
ENSMUSG00000032584,ENSMFAG00000045229
ENSMUSG00000058486,ENSMFAG00000003112
ENSMUSG00000026127,ENSMFAG00000060745
ENSMUSG00000070730,ENSMFAG00000032137
ENSMUSG00000066368,ENSMFAG00000058240
ENSMUSG00000032936,ENSMFAG00000030868
ENSMUSG00000049659,ENSMFAG00000041331
ENSMUSG00000046814,ENSMFAG00000000386
ENSMUSG00000029848,ENSMFAG00000031256
ENSMUSG00000034278,ENSMFAG00000010836
ENSMUSG00000034278,ENSMFAG00000032241
ENSMUSG00000026126,ENSMFAG00000003200
ENSMUSG00000032586,ENSMFAG00000033393
ENSMUSG00000055926,ENSMFAG00000018717
ENSMUSG00000068580,ENSMFAG00000043261
ENSMUSG00000025479,ENSMFAG00000044389
ENSMUSG00000038784,ENSMFAG00000046349
ENSMUSG00000026125,ENSMFAG00000035224
ENSMUSG00000032596,ENSMFAG00000043227
ENSMUSG00000042363,ENSMFAG00000031922
ENSMUSG00000026124,ENSMFAG00000044484
ENSMUSG00000025480,ENSMFAG00000032521
ENSMUSG00000027317,ENSMFAG00000063935
ENSMUSG00000037529,ENSMFAG00000035224
ENSMUSG00000038351,ENSMFAG00000000154
ENSMUSG00000027315,ENSMFAG00000052722
ENSMUSG00000027315,ENSMFAG00000034636
ENSMUSG00000025481,ENSMFAG00000043442
ENSMUSG00000050122,ENSMFAG00000042363
ENSMUSG00000038801,ENSMFAG00000033650
ENSMUSG00000038801,ENSMFAG00000065671
ENSMUSG00000025482,ENSMFAG00000037642
ENSMUSG00000025482,ENSMFAG00000051005
ENSMUSG00000034226,ENSMFAG00000000850
ENSMUSG00000025484,ENSMFAG00000056294
ENSMUSG00000034216,ENSMFAG00000001262
ENSMUSG00000026114,ENSMFAG00000003258
ENSMUSG00000025485,ENSMFAG00000033454
ENSMUSG00000063972,ENSMFAG00000045408
ENSMUSG00000020134,ENSMFAG00000045683
ENSMUSG00000026113,ENSMFAG00000032305
ENSMUSG00000038759,ENSMFAG00000037733
ENSMUSG00000025486,ENSMFAG00000041754
ENSMUSG00000038335,ENSMFAG00000021330
ENSMUSG00000027314,ENSMFAG00000036797
ENSMUSG00000042106,ENSMFAG00000036646
ENSMUSG00000027313,ENSMFAG00000043687
ENSMUSG00000025487,ENSMFAG00000032216
ENSMUSG00000027455,ENSMFAG00000043986
ENSMUSG00000077493,ENSMFAG00000004436
ENSMUSG00000077637,ENSMFAG00000004542
ENSMUSG00000020128,ENSMFAG00000042525
ENSMUSG00000032594,ENSMFAG00000040757
ENSMUSG00000065578,ENSMFAG00000009072
ENSMUSG00000046618,ENSMFAG00000002383
ENSMUSG00000029843,ENSMFAG00000000951
ENSMUSG00000032966,ENSMFAG00000042021
ENSMUSG00000032966,ENSMFAG00000029622
ENSMUSG00000047420,ENSMFAG00000060779
ENSMUSG00000029840,ENSMFAG00000042511
ENSMUSG00000092888,ENSMFAG00000009359
ENSMUSG00000042810,ENSMFAG00000036727
ENSMUSG00000035295,ENSMFAG00000038461
ENSMUSG00000038745,ENSMFAG00000035345
ENSMUSG00000041528,ENSMFAG00000028385
ENSMUSG00000027456,ENSMFAG00000031687
ENSMUSG00000062031,ENSMFAG00000041070
ENSMUSG00000062997,ENSMFAG00000044075
ENSMUSG00000001323,ENSMFAG00000042683
ENSMUSG00000034154,ENSMFAG00000044488
ENSMUSG00000059049,ENSMFAG00000002956
ENSMUSG00000025489,ENSMFAG00000044560
ENSMUSG00000060591,ENSMFAG00000039100
ENSMUSG00000060591,ENSMFAG00000061962
ENSMUSG00000060591,ENSMFAG00000028816
ENSMUSG00000060591,ENSMFAG00000011493
ENSMUSG00000060591,ENSMFAG00000056628
ENSMUSG00000025491,ENSMFAG00000039100
ENSMUSG00000025491,ENSMFAG00000061962
ENSMUSG00000025491,ENSMFAG00000028816
ENSMUSG00000025491,ENSMFAG00000011493
ENSMUSG00000025491,ENSMFAG00000056628
ENSMUSG00000025492,ENSMFAG00000039100
ENSMUSG00000025492,ENSMFAG00000061962
ENSMUSG00000025492,ENSMFAG00000028816
ENSMUSG00000025492,ENSMFAG00000011493
ENSMUSG00000025492,ENSMFAG00000056628
ENSMUSG00000055629,ENSMFAG00000039389
ENSMUSG00000026755,ENSMFAG00000033396
ENSMUSG00000001891,ENSMFAG00000035944
ENSMUSG00000048647,ENSMFAG00000034670
ENSMUSG00000028514,ENSMFAG00000004054
ENSMUSG00000026112,ENSMFAG00000002795
ENSMUSG00000026111,ENSMFAG00000037959
ENSMUSG00000038290,ENSMFAG00000003394
ENSMUSG00000025494,ENSMFAG00000041564
ENSMUSG00000026072,ENSMFAG00000034258
ENSMUSG00000001089,ENSMFAG00000038318
ENSMUSG00000074704,ENSMFAG00000032243
ENSMUSG00000070942,ENSMFAG00000046248
ENSMUSG00000088719,ENSMFAG00000065057
ENSMUSG00000088719,ENSMFAG00000050909
ENSMUSG00000088719,ENSMFAG00000051456
ENSMUSG00000088719,ENSMFAG00000062114
ENSMUSG00000036940,ENSMFAG00000037505
ENSMUSG00000020321,ENSMFAG00000042090
ENSMUSG00000014077,ENSMFAG00000063219
ENSMUSG00000026069,ENSMFAG00000007059
ENSMUSG00000020319,ENSMFAG00000033390
ENSMUSG00000087035,ENSMFAG00000031425
ENSMUSG00000044364,ENSMFAG00000037644
ENSMUSG00002076275,ENSMFAG00000006198
ENSMUSG00000032593,ENSMFAG00000029250
ENSMUSG00000072980,ENSMFAG00000041896
ENSMUSG00000032591,ENSMFAG00000003952
ENSMUSG00000039347,ENSMFAG00000045573
ENSMUSG00000032869,ENSMFAG00000002683
ENSMUSG00000073096,ENSMFAG00000052396
ENSMUSG00000026070,ENSMFAG00000032671
ENSMUSG00000009281,ENSMFAG00000043390
ENSMUSG00000092416,ENSMFAG00000056716
ENSMUSG00000027306,ENSMFAG00000039976
ENSMUSG00000026068,ENSMFAG00000043038
ENSMUSG00000005917,ENSMFAG00000031554
ENSMUSG00000032590,ENSMFAG00000043600
ENSMUSG00000036921,ENSMFAG00000041849
ENSMUSG00000070683,ENSMFAG00000032421
ENSMUSG00000042302,ENSMFAG00000043351
ENSMUSG00000049225,ENSMFAG00000030624
ENSMUSG00000026065,ENSMFAG00000044816
ENSMUSG00000112600,ENSMFAG00000053657
ENSMUSG00000112600,ENSMFAG00000031679
ENSMUSG00000071195,ENSMFAG00000053657
ENSMUSG00000071195,ENSMFAG00000031679
ENSMUSG00000027305,ENSMFAG00000041431
ENSMUSG00000064262,ENSMFAG00000002026
ENSMUSG00000042570,ENSMFAG00000001210
ENSMUSG00000049488,ENSMFAG00000002808
ENSMUSG00000055322,ENSMFAG00000041004
ENSMUSG00000055027,ENSMFAG00000032918
ENSMUSG00000026754,ENSMFAG00000031129
ENSMUSG00000030378,ENSMFAG00000046325
ENSMUSG00000032589,ENSMFAG00000042413
ENSMUSG00000049904,ENSMFAG00000063543
ENSMUSG00000035640,ENSMFAG00000040214
ENSMUSG00000052137,ENSMFAG00000045430
ENSMUSG00000057058,ENSMFAG00000038763
ENSMUSG00000039952,ENSMFAG00000044374
ENSMUSG00000046637,ENSMFAG00000030925
ENSMUSG00000053012,ENSMFAG00000007883
ENSMUSG00000058183,ENSMFAG00000041432
ENSMUSG00000053044,ENSMFAG00000000257
ENSMUSG00000033392,ENSMFAG00000001444
ENSMUSG00000073940,ENSMFAG00000037799
ENSMUSG00000035242,ENSMFAG00000006874
ENSMUSG00000052305,ENSMFAG00000037799
ENSMUSG00000053977,ENSMFAG00000028439
ENSMUSG00000020014,ENSMFAG00000037916
ENSMUSG00000119899,ENSMFAG00000058577
ENSMUSG00000035236,ENSMFAG00000002648
ENSMUSG00000078621,ENSMFAG00000037799
ENSMUSG00000002222,ENSMFAG00000065825
ENSMUSG00000001444,ENSMFAG00000042504
ENSMUSG00000073932,ENSMFAG00000029933
ENSMUSG00000052656,ENSMFAG00000044056
ENSMUSG00000038517,ENSMFAG00000001252
ENSMUSG00000053119,ENSMFAG00000043771
ENSMUSG00000051618,ENSMFAG00000023673
ENSMUSG00000051437,ENSMFAG00000035890
ENSMUSG00000061815,ENSMFAG00000032847
ENSMUSG00000053470,ENSMFAG00000046149
ENSMUSG00000001440,ENSMFAG00000030197
ENSMUSG00000052798,ENSMFAG00000032446
ENSMUSG00000081859,ENSMFAG00000050893
ENSMUSG00000072244,ENSMFAG00000045179
ENSMUSG00000026753,ENSMFAG00000030045
ENSMUSG00000026180,ENSMFAG00000054938
ENSMUSG00000029059,ENSMFAG00000065681
ENSMUSG00000048480,ENSMFAG00000047431
ENSMUSG00000118939,ENSMFAG00000047591
ENSMUSG00000118939,ENSMFAG00000014272
ENSMUSG00000006304,ENSMFAG00000030106
ENSMUSG00000056144,ENSMFAG00000019545
ENSMUSG00000028763,ENSMFAG00000030725
ENSMUSG00000049252,ENSMFAG00000036929
ENSMUSG00000088658,ENSMFAG00000006442
ENSMUSG00000001441,ENSMFAG00000003608
ENSMUSG00000066258,ENSMFAG00000044304
ENSMUSG00000030057,ENSMFAG00000030262
ENSMUSG00000057143,ENSMFAG00000044304
ENSMUSG00000025395,ENSMFAG00000036445
ENSMUSG00000006299,ENSMFAG00000034415
ENSMUSG00002074911,ENSMFAG00000006442
ENSMUSG00000078616,ENSMFAG00000044304
ENSMUSG00000030921,ENSMFAG00000044304
ENSMUSG00000119845,ENSMFAG00000059135
ENSMUSG00000057596,ENSMFAG00000044304
ENSMUSG00000040033,ENSMFAG00000037100
ENSMUSG00000026179,ENSMFAG00000038281
ENSMUSG00000030084,ENSMFAG00000037368
ENSMUSG00000028454,ENSMFAG00000002858
ENSMUSG00000049422,ENSMFAG00000040582
ENSMUSG00000050157,ENSMFAG00000033915
ENSMUSG00000047721,ENSMFAG00000046351
ENSMUSG00000018882,ENSMFAG00000043718
ENSMUSG00000000903,ENSMFAG00000037312
ENSMUSG00000030707,ENSMFAG00000030805
ENSMUSG00000049744,ENSMFAG00000016740
ENSMUSG00000073408,ENSMFAG00000036057
ENSMUSG00000009741,ENSMFAG00000035445
ENSMUSG00000030086,ENSMFAG00000006791
ENSMUSG00000006301,ENSMFAG00000022782
ENSMUSG00000034543,ENSMFAG00000043532
ENSMUSG00000049764,ENSMFAG00000052433
ENSMUSG00000028614,ENSMFAG00000036304
ENSMUSG00000000811,ENSMFAG00000001280
ENSMUSG00000015659,ENSMFAG00000042904
ENSMUSG00002075923,ENSMFAG00000006484
ENSMUSG00000036890,ENSMFAG00000032520
ENSMUSG00000033364,ENSMFAG00000003758
ENSMUSG00000063065,ENSMFAG00000042040
ENSMUSG00000034762,ENSMFAG00000041049
ENSMUSG00000032507,ENSMFAG00000032187
ENSMUSG00000030096,ENSMFAG00000038570
ENSMUSG00000026872,ENSMFAG00000030381
ENSMUSG00000034345,ENSMFAG00000037102
ENSMUSG00000034377,ENSMFAG00000002792
ENSMUSG00000030703,ENSMFAG00000031264
ENSMUSG00000028610,ENSMFAG00000040855
ENSMUSG00000042675,ENSMFAG00000003117
ENSMUSG00000030098,ENSMFAG00000035973
ENSMUSG00000086596,ENSMFAG00000033317
ENSMUSG00000049969,ENSMFAG00000050051
ENSMUSG00000053820,ENSMFAG00000042767
ENSMUSG00000040610,ENSMFAG00000048247
ENSMUSG00000047409,ENSMFAG00000054847
ENSMUSG00000018925,ENSMFAG00000001762
ENSMUSG00000050323,ENSMFAG00000001562
ENSMUSG00000026174,ENSMFAG00000036064
ENSMUSG00000009114,ENSMFAG00000041495
ENSMUSG00000095869,ENSMFAG00000001686
ENSMUSG00000095869,ENSMFAG00000029793
ENSMUSG00000038141,ENSMFAG00000003593
ENSMUSG00000030699,ENSMFAG00000001085
ENSMUSG00000035042,ENSMFAG00000031627
ENSMUSG00000070280,ENSMFAG00000034664
ENSMUSG00000026173,ENSMFAG00000031094
ENSMUSG00000019122,ENSMFAG00000033315
ENSMUSG00000033126,ENSMFAG00000014564
ENSMUSG00000028211,ENSMFAG00000059313
ENSMUSG00000030697,ENSMFAG00000041016
ENSMUSG00000001150,ENSMFAG00000041104
ENSMUSG00000018927,ENSMFAG00000033315
ENSMUSG00000035769,ENSMFAG00000001309
ENSMUSG00000000982,ENSMFAG00000036319
ENSMUSG00000000982,ENSMFAG00000053936
ENSMUSG00000000982,ENSMFAG00000062468
ENSMUSG00000000982,ENSMFAG00000000159
ENSMUSG00000000982,ENSMFAG00000051168
ENSMUSG00000028212,ENSMFAG00000036525
ENSMUSG00000092074,ENSMFAG00000033424
ENSMUSG00000018930,ENSMFAG00000047776
ENSMUSG00000018930,ENSMFAG00000028229
ENSMUSG00000018930,ENSMFAG00000032719
ENSMUSG00000018930,ENSMFAG00000033846
ENSMUSG00000034083,ENSMFAG00000042348
ENSMUSG00000058966,ENSMFAG00000064979
ENSMUSG00000094843,ENSMFAG00000001686
ENSMUSG00000094843,ENSMFAG00000029793
ENSMUSG00000020936,ENSMFAG00000043205
ENSMUSG00002076031,ENSMFAG00000015514
ENSMUSG00000029126,ENSMFAG00000043521
ENSMUSG00000033105,ENSMFAG00000034060
ENSMUSG00000020937,ENSMFAG00000044688
ENSMUSG00000052155,ENSMFAG00000003464
ENSMUSG00000034063,ENSMFAG00000029993
ENSMUSG00000045989,ENSMFAG00000034119
ENSMUSG00000029127,ENSMFAG00000043670
ENSMUSG00000052301,ENSMFAG00000031217
ENSMUSG00000061393,ENSMFAG00000041141
ENSMUSG00000034037,ENSMFAG00000045664
ENSMUSG00000040738,ENSMFAG00000036370
ENSMUSG00000048878,ENSMFAG00000030480
ENSMUSG00000026761,ENSMFAG00000031595
ENSMUSG00000043372,ENSMFAG00000032794
ENSMUSG00000055805,ENSMFAG00000033275
ENSMUSG00000030689,ENSMFAG00000037830
ENSMUSG00000034533,ENSMFAG00000002008
ENSMUSG00000067367,ENSMFAG00000032542
ENSMUSG00000009115,ENSMFAG00000031624
ENSMUSG00000020246,ENSMFAG00000036071
ENSMUSG00000020248,ENSMFAG00000037272
ENSMUSG00000026135,ENSMFAG00000043994
ENSMUSG00000005893,ENSMFAG00000045119
ENSMUSG00000059981,ENSMFAG00000030440
ENSMUSG00000020250,ENSMFAG00000043513
ENSMUSG00000067365,ENSMFAG00000043258
ENSMUSG00000014551,ENSMFAG00000035383
ENSMUSG00000036792,ENSMFAG00000035493
ENSMUSG00000026172,ENSMFAG00000044997
ENSMUSG00000014550,ENSMFAG00000052478
ENSMUSG00000060538,ENSMFAG00000000244
ENSMUSG00000039358,ENSMFAG00000011075
ENSMUSG00000005107,ENSMFAG00000042334
ENSMUSG00000078234,ENSMFAG00000038781
ENSMUSG00000040972,ENSMFAG00000040850
ENSMUSG00000044787,ENSMFAG00000044892
ENSMUSG00000026171,ENSMFAG00000000075
ENSMUSG00000005892,ENSMFAG00000042203
ENSMUSG00000020941,ENSMFAG00000034101
ENSMUSG00000040964,ENSMFAG00000040019
ENSMUSG00000012396,ENSMFAG00000033399
ENSMUSG00000012396,ENSMFAG00000048913
ENSMUSG00000034115,ENSMFAG00000041137
ENSMUSG00000030685,ENSMFAG00000041130
ENSMUSG00000034247,ENSMFAG00000032118
ENSMUSG00000046378,ENSMFAG00000042406
ENSMUSG00000030683,ENSMFAG00000043800
ENSMUSG00000069495,ENSMFAG00000002751
ENSMUSG00000032512,ENSMFAG00000041723
ENSMUSG00000034255,ENSMFAG00000001149
ENSMUSG00000033276,ENSMFAG00000003769
ENSMUSG00000006498,ENSMFAG00000038325
ENSMUSG00000003154,ENSMFAG00000035860
ENSMUSG00000040552,ENSMFAG00000062507
ENSMUSG00000030327,ENSMFAG00000031784
ENSMUSG00000026764,ENSMFAG00000038774
ENSMUSG00000051596,ENSMFAG00000044512
ENSMUSG00000049037,ENSMFAG00000036426
ENSMUSG00000043832,ENSMFAG00000031601
ENSMUSG00000036964,ENSMFAG00000001716
ENSMUSG00000029447,ENSMFAG00000033952
ENSMUSG00000059639,ENSMFAG00000031601
ENSMUSG00000020455,ENSMFAG00000042805
ENSMUSG00000029673,ENSMFAG00000035871
ENSMUSG00000097075,ENSMFAG00000055855
ENSMUSG00000080712,ENSMFAG00000049429
ENSMUSG00000078851,ENSMFAG00000048092
ENSMUSG00000049928,ENSMFAG00000038487
ENSMUSG00000030682,ENSMFAG00000004028
ENSMUSG00000004415,ENSMFAG00000038331
ENSMUSG00000092035,ENSMFAG00000045560
ENSMUSG00000092035,ENSMFAG00000030724
ENSMUSG00000017978,ENSMFAG00000040292
ENSMUSG00000097886,ENSMFAG00000038596
ENSMUSG00000033044,ENSMFAG00000044197
ENSMUSG00000033066,ENSMFAG00000003917
ENSMUSG00000030680,ENSMFAG00000057632
ENSMUSG00000050447,ENSMFAG00000002977
ENSMUSG00000107068,ENSMFAG00000057632
ENSMUSG00000052336,ENSMFAG00000044029
ENSMUSG00000045114,ENSMFAG00000032833
ENSMUSG00000033257,ENSMFAG00000000211
ENSMUSG00000032513,ENSMFAG00000000701
ENSMUSG00000026766,ENSMFAG00000001801
ENSMUSG00000030678,ENSMFAG00000040127
ENSMUSG00000040945,ENSMFAG00000036601
ENSMUSG00000032514,ENSMFAG00000045979
ENSMUSG00000007987,ENSMFAG00000044026
ENSMUSG00000030677,ENSMFAG00000034567
ENSMUSG00000065537,ENSMFAG00000010410
ENSMUSG00000078789,ENSMFAG00000046413
ENSMUSG00000017144,ENSMFAG00000045221
ENSMUSG00000026170,ENSMFAG00000036102
ENSMUSG00000036249,ENSMFAG00000031648
ENSMUSG00000001739,ENSMFAG00000039638
ENSMUSG00000051457,ENSMFAG00000042820
ENSMUSG00000006542,ENSMFAG00000044297
ENSMUSG00000006542,ENSMFAG00000061914
ENSMUSG00000092905,ENSMFAG00000054153
ENSMUSG00000092905,ENSMFAG00000057446
ENSMUSG00000092905,ENSMFAG00000053991
ENSMUSG00000092905,ENSMFAG00000057264
ENSMUSG00000092905,ENSMFAG00000049625
ENSMUSG00000092905,ENSMFAG00000053493
ENSMUSG00000092905,ENSMFAG00000049223
ENSMUSG00000092905,ENSMFAG00000051935
ENSMUSG00000092905,ENSMFAG00000059118
ENSMUSG00000092905,ENSMFAG00000065457
ENSMUSG00000092905,ENSMFAG00000050158
ENSMUSG00000092905,ENSMFAG00000051070
ENSMUSG00000092905,ENSMFAG00000052550
ENSMUSG00000092905,ENSMFAG00000052958
ENSMUSG00000092905,ENSMFAG00000054989
ENSMUSG00000092905,ENSMFAG00000054533
ENSMUSG00000092905,ENSMFAG00000054195
ENSMUSG00000092905,ENSMFAG00000052514
ENSMUSG00000092905,ENSMFAG00000051186
ENSMUSG00000092905,ENSMFAG00000060984
ENSMUSG00000092905,ENSMFAG00000055372
ENSMUSG00000092905,ENSMFAG00000055397
ENSMUSG00000092905,ENSMFAG00000054043
ENSMUSG00000092905,ENSMFAG00000048918
ENSMUSG00000092905,ENSMFAG00000061312
ENSMUSG00000092905,ENSMFAG00000054682
ENSMUSG00000092905,ENSMFAG00000052919
ENSMUSG00000092905,ENSMFAG00000063332
ENSMUSG00000092905,ENSMFAG00000058940
ENSMUSG00000092905,ENSMFAG00000063774
ENSMUSG00000092905,ENSMFAG00000062164
ENSMUSG00000092905,ENSMFAG00000065208
ENSMUSG00000092905,ENSMFAG00000053835
ENSMUSG00000092905,ENSMFAG00000064710
ENSMUSG00000092905,ENSMFAG00000047778
ENSMUSG00000092905,ENSMFAG00000060777
ENSMUSG00000092905,ENSMFAG00000057142
ENSMUSG00000092905,ENSMFAG00000056506
ENSMUSG00000092905,ENSMFAG00000048951
ENSMUSG00000092905,ENSMFAG00000064718
ENSMUSG00000092905,ENSMFAG00000057710
ENSMUSG00000092905,ENSMFAG00000058161
ENSMUSG00000092905,ENSMFAG00000054959
ENSMUSG00000092905,ENSMFAG00000060270
ENSMUSG00000092905,ENSMFAG00000056682
ENSMUSG00000092905,ENSMFAG00000058780
ENSMUSG00000092905,ENSMFAG00000060362
ENSMUSG00000042502,ENSMFAG00000038725
ENSMUSG00000059518,ENSMFAG00000034086
ENSMUSG00000045287,ENSMFAG00000042091
ENSMUSG00000026946,ENSMFAG00000045501
ENSMUSG00000028681,ENSMFAG00000035339
ENSMUSG00000035455,ENSMFAG00000063787
ENSMUSG00000042492,ENSMFAG00000053026
ENSMUSG00000032515,ENSMFAG00000001132
ENSMUSG00000018654,ENSMFAG00000063963
ENSMUSG00000004846,ENSMFAG00000033241
ENSMUSG00000079243,ENSMFAG00000047665
ENSMUSG00000073771,ENSMFAG00000033183
ENSMUSG00000042262,ENSMFAG00000056610
ENSMUSG00000030672,ENSMFAG00000039997
ENSMUSG00000032519,ENSMFAG00000003708
ENSMUSG00000033227,ENSMFAG00000056385
ENSMUSG00000033227,ENSMFAG00000048149
ENSMUSG00000053475,ENSMFAG00000000925
ENSMUSG00000026167,ENSMFAG00000040659
ENSMUSG00000037428,ENSMFAG00000040047
ENSMUSG00000036202,ENSMFAG00000032233
