marmoset_gene,macaque_gene
ENSCJAG00000010114,ENSMFAG00000001309
ENSCJAG00000059573,ENSMFAG00000065520
ENSCJAG00000080199,ENSMFAG00000004135
ENSCJAG00000009639,ENSMFAG00000032209
ENSCJAG00000079263,ENSMFAG00000001946
ENSCJAG00000015995,ENSMFAG00000040781
ENSCJAG00000077783,ENSMFAG00000052275
ENSCJAG00000077783,ENSMFAG00000055972
ENSCJAG00000077783,ENSMFAG00000048262
ENSCJAG00000077783,ENSMFAG00000058781
ENSCJAG00000077783,ENSMFAG00000049881
ENSCJAG00000077783,ENSMFAG00000064185
ENSCJAG00000077783,ENSMFAG00000055175
ENSCJAG00000077783,ENSMFAG00000054018
ENSCJAG00000077783,ENSMFAG00000061610
ENSCJAG00000040563,ENSMFAG00000014343
ENSCJAG00000083958,ENSMFAG00000060985
ENSCJAG00000077598,ENSMFAG00000060140
ENSCJAG00000027357,ENSMFAG00000064352
ENSCJAG00000004754,ENSMFAG00000031987
ENSCJAG00000070817,ENSMFAG00000056341
ENSCJAG00000036002,ENSMFAG00000003817
ENSCJAG00000004205,ENSMFAG00000039180
ENSCJAG00000063173,ENSMFAG00000051304
ENSCJAG00000075552,ENSMFAG00000003192
ENSCJAG00000077069,ENSMFAG00000042274
ENSCJAG00000009646,ENSMFAG00000042110
ENSCJAG00000073563,ENSMFAG00000005409
ENSCJAG00000077744,ENSMFAG00000063465
ENSCJAG00000015978,ENSMFAG00000000452
ENSCJAG00000085369,ENSMFAG00000043995
ENSCJAG00000042153,ENSMFAG00000007142
ENSCJAG00000012672,ENSMFAG00000001439
ENSCJAG00000083905,ENSMFAG00000005409
ENSCJAG00000074703,ENSMFAG00000053155
ENSCJAG00000047458,ENSMFAG00000033349
ENSCJAG00000057696,ENSMFAG00000063798
ENSCJAG00000045128,ENSMFAG00000041367
ENSCJAG00000001094,ENSMFAG00000040073
ENSCJAG00000085922,ENSMFAG00000005067
ENSCJAG00000018917,ENSMFAG00000036067
ENSCJAG00000013059,ENSMFAG00000044044
ENSCJAG00000000771,ENSMFAG00000001064
ENSCJAG00000069004,ENSMFAG00000037591
ENSCJAG00000007309,ENSMFAG00000032446
ENSCJAG00000031505,ENSMFAG00000044176
ENSCJAG00000044827,ENSMFAG00000009287
ENSCJAG00000082205,ENSMFAG00000044506
ENSCJAG00000001982,ENSMFAG00000031185
ENSCJAG00000005003,ENSMFAG00000043436
ENSCJAG00000015952,ENSMFAG00000044866
ENSCJAG00000015886,ENSMFAG00000032722
ENSCJAG00000018679,ENSMFAG00000042587
ENSCJAG00000020166,ENSMFAG00000042420
ENSCJAG00000034060,ENSMFAG00000025294
ENSCJAG00000008493,ENSMFAG00000040538
ENSCJAG00000052828,ENSMFAG00000021695
ENSCJAG00000004852,ENSMFAG00000040708
ENSCJAG00000002702,ENSMFAG00000033034
ENSCJAG00000001827,ENSMFAG00000041661
ENSCJAG00000005429,ENSMFAG00000000589
ENSCJAG00000009606,ENSMFAG00000044135
ENSCJAG00000000377,ENSMFAG00000027138
ENSCJAG00000000377,ENSMFAG00000033666
ENSCJAG00000000377,ENSMFAG00000039479
ENSCJAG00000005203,ENSMFAG00000040826
ENSCJAG00000014887,ENSMFAG00000046019
ENSCJAG00000014045,ENSMFAG00000041911
ENSCJAG00000074017,ENSMFAG00000052275
ENSCJAG00000074017,ENSMFAG00000055972
ENSCJAG00000074017,ENSMFAG00000048262
ENSCJAG00000074017,ENSMFAG00000058781
ENSCJAG00000074017,ENSMFAG00000049881
ENSCJAG00000074017,ENSMFAG00000064185
ENSCJAG00000074017,ENSMFAG00000055175
ENSCJAG00000074017,ENSMFAG00000054018
ENSCJAG00000074017,ENSMFAG00000061610
ENSCJAG00000008892,ENSMFAG00000058195
ENSCJAG00000008892,ENSMFAG00000035536
ENSCJAG00000079960,ENSMFAG00000042825
ENSCJAG00000001831,ENSMFAG00000039482
ENSCJAG00000008606,ENSMFAG00000037638
ENSCJAG00000041683,ENSMFAG00000003396
ENSCJAG00000009667,ENSMFAG00000044022
ENSCJAG00000078361,ENSMFAG00000057868
ENSCJAG00000002640,ENSMFAG00000056999
ENSCJAG00000002640,ENSMFAG00000045889
ENSCJAG00000000982,ENSMFAG00000030860
ENSCJAG00000002265,ENSMFAG00000039361
ENSCJAG00000011975,ENSMFAG00000045032
ENSCJAG00000014911,ENSMFAG00000037014
ENSCJAG00000082508,ENSMFAG00000005021
ENSCJAG00000010067,ENSMFAG00000041141
ENSCJAG00000086645,ENSMFAG00000063788
ENSCJAG00000044956,ENSMFAG00000058857
ENSCJAG00000069297,ENSMFAG00000060912
ENSCJAG00000076561,ENSMFAG00000052275
ENSCJAG00000076561,ENSMFAG00000055972
ENSCJAG00000076561,ENSMFAG00000048262
ENSCJAG00000076561,ENSMFAG00000058781
ENSCJAG00000076561,ENSMFAG00000049881
ENSCJAG00000076561,ENSMFAG00000064185
ENSCJAG00000076561,ENSMFAG00000055175
ENSCJAG00000076561,ENSMFAG00000054018
ENSCJAG00000076561,ENSMFAG00000061610
ENSCJAG00000073531,ENSMFAG00000053250
ENSCJAG00000036225,ENSMFAG00000011784
ENSCJAG00000046733,ENSMFAG00000042182
ENSCJAG00000009683,ENSMFAG00000033695
ENSCJAG00000002593,ENSMFAG00000062761
ENSCJAG00000001106,ENSMFAG00000037143
ENSCJAG00000085297,ENSMFAG00000048186
ENSCJAG00000034902,ENSMFAG00000048408
ENSCJAG00000016708,ENSMFAG00000038820
ENSCJAG00000073890,ENSMFAG00000065787
ENSCJAG00000070056,ENSMFAG00000052271
ENSCJAG00000075681,ENSMFAG00000048186
ENSCJAG00000001108,ENSMFAG00000046120
ENSCJAG00000015942,ENSMFAG00000042088
ENSCJAG00000078427,ENSMFAG00000048186
ENSCJAG00000000986,ENSMFAG00000032288
ENSCJAG00000074709,ENSMFAG00000014558
ENSCJAG00000002590,ENSMFAG00000002256
ENSCJAG00000083708,ENSMFAG00000065505
ENSCJAG00000080103,ENSMFAG00000005067
ENSCJAG00000014241,ENSMFAG00000026786
ENSCJAG00000083600,ENSMFAG00000065552
ENSCJAG00000079630,ENSMFAG00000052275
ENSCJAG00000079630,ENSMFAG00000055972
ENSCJAG00000079630,ENSMFAG00000048262
ENSCJAG00000079630,ENSMFAG00000058781
ENSCJAG00000079630,ENSMFAG00000049881
ENSCJAG00000079630,ENSMFAG00000064185
ENSCJAG00000079630,ENSMFAG00000055175
ENSCJAG00000079630,ENSMFAG00000054018
ENSCJAG00000079630,ENSMFAG00000061610
ENSCJAG00000008568,ENSMFAG00000029553
ENSCJAG00000072514,ENSMFAG00000063409
ENSCJAG00000072185,ENSMFAG00000030826
ENSCJAG00000008622,ENSMFAG00000044585
ENSCJAG00000086954,ENSMFAG00000060595
ENSCJAG00000010353,ENSMFAG00000045312
ENSCJAG00000070613,ENSMFAG00000050820
ENSCJAG00000070613,ENSMFAG00000049576
ENSCJAG00000070613,ENSMFAG00000050969
ENSCJAG00000070613,ENSMFAG00000053105
ENSCJAG00000070613,ENSMFAG00000048722
ENSCJAG00000070613,ENSMFAG00000065348
ENSCJAG00000081464,ENSMFAG00000060844
ENSCJAG00000002502,ENSMFAG00000045080
ENSCJAG00000001840,ENSMFAG00000039831
ENSCJAG00000018661,ENSMFAG00000042279
ENSCJAG00000007581,ENSMFAG00000000246
ENSCJAG00000086294,ENSMFAG00000038220
ENSCJAG00000081686,ENSMFAG00000017839
ENSCJAG00000033933,ENSMFAG00000039117
ENSCJAG00000010063,ENSMFAG00000040794
ENSCJAG00000000366,ENSMFAG00000036114
ENSCJAG00000048427,ENSMFAG00000005216
ENSCJAG00000040975,ENSMFAG00000065553
ENSCJAG00000008597,ENSMFAG00000039399
ENSCJAG00000013091,ENSMFAG00000033202
ENSCJAG00000014213,ENSMFAG00000040024
ENSCJAG00000013308,ENSMFAG00000001803
ENSCJAG00000080790,ENSMFAG00000055494
ENSCJAG00000001123,ENSMFAG00000057091
ENSCJAG00000015081,ENSMFAG00000041349
ENSCJAG00000002760,ENSMFAG00000032884
ENSCJAG00000044018,ENSMFAG00000048940
ENSCJAG00000072160,ENSMFAG00000058610
ENSCJAG00000002496,ENSMFAG00000052237
ENSCJAG00000013991,ENSMFAG00000036991
ENSCJAG00000036060,ENSMFAG00000043489
ENSCJAG00000036060,ENSMFAG00000037343
ENSCJAG00000036060,ENSMFAG00000032459
ENSCJAG00000036060,ENSMFAG00000042150
ENSCJAG00000002516,ENSMFAG00000008335
ENSCJAG00000001997,ENSMFAG00000001901
ENSCJAG00000001997,ENSMFAG00000027660
ENSCJAG00000065164,ENSMFAG00000007249
ENSCJAG00000001036,ENSMFAG00000031011
ENSCJAG00000016668,ENSMFAG00000002606
ENSCJAG00000014057,ENSMFAG00000040625
ENSCJAG00000008598,ENSMFAG00000039571
ENSCJAG00000083423,ENSMFAG00000020133
ENSCJAG00000056596,ENSMFAG00000047398
ENSCJAG00000056596,ENSMFAG00000055512
ENSCJAG00000056596,ENSMFAG00000065004
ENSCJAG00000056596,ENSMFAG00000052328
ENSCJAG00000056596,ENSMFAG00000057703
ENSCJAG00000056596,ENSMFAG00000065830
ENSCJAG00000005106,ENSMFAG00000037298
ENSCJAG00000000779,ENSMFAG00000034474
ENSCJAG00000041349,ENSMFAG00000009500
ENSCJAG00000014196,ENSMFAG00000034117
ENSCJAG00000045844,ENSMFAG00000043311
ENSCJAG00000043509,ENSMFAG00000035389
ENSCJAG00000085094,ENSMFAG00000060949
ENSCJAG00000085094,ENSMFAG00000005938
ENSCJAG00000085094,ENSMFAG00000005666
ENSCJAG00000001972,ENSMFAG00000002184
ENSCJAG00000020174,ENSMFAG00000044671
ENSCJAG00000072519,ENSMFAG00000007901
ENSCJAG00000005121,ENSMFAG00000045722
ENSCJAG00000047752,ENSMFAG00000020016
ENSCJAG00000001128,ENSMFAG00000044825
ENSCJAG00000077535,ENSMFAG00000033817
ENSCJAG00000008608,ENSMFAG00000044292
ENSCJAG00000009721,ENSMFAG00000031167
ENSCJAG00000007261,ENSMFAG00000046085
ENSCJAG00000007261,ENSMFAG00000016864
ENSCJAG00000072136,ENSMFAG00000011724
ENSCJAG00000086896,ENSMFAG00000065855
ENSCJAG00000086896,ENSMFAG00000055818
ENSCJAG00000039600,ENSMFAG00000020428
ENSCJAG00000067633,ENSMFAG00000014343
ENSCJAG00000075960,ENSMFAG00000031871
ENSCJAG00000008648,ENSMFAG00000043290
ENSCJAG00000079672,ENSMFAG00000055139
ENSCJAG00000054890,ENSMFAG00000043589
ENSCJAG00000075120,ENSMFAG00000056367
ENSCJAG00000075120,ENSMFAG00000060817
ENSCJAG00000038482,ENSMFAG00000014343
ENSCJAG00000020649,ENSMFAG00000039269
ENSCJAG00000026620,ENSMFAG00000021102
ENSCJAG00000034168,ENSMFAG00000058527
ENSCJAG00000008052,ENSMFAG00000044991
ENSCJAG00000002485,ENSMFAG00000000247
ENSCJAG00000002485,ENSMFAG00000052975
ENSCJAG00000014073,ENSMFAG00000034445
ENSCJAG00000000345,ENSMFAG00000003432
ENSCJAG00000016648,ENSMFAG00000042178
ENSCJAG00000002227,ENSMFAG00000045237
ENSCJAG00000074258,ENSMFAG00000051440
ENSCJAG00000040859,ENSMFAG00000010260
ENSCJAG00000079208,ENSMFAG00000008332
ENSCJAG00000079208,ENSMFAG00000063958
ENSCJAG00000086371,ENSMFAG00000050424
ENSCJAG00000086371,ENSMFAG00000053984
ENSCJAG00000020082,ENSMFAG00000037028
ENSCJAG00000013994,ENSMFAG00000035652
ENSCJAG00000053773,ENSMFAG00000000247
ENSCJAG00000053773,ENSMFAG00000052975
ENSCJAG00000001130,ENSMFAG00000033649
ENSCJAG00000018600,ENSMFAG00000033925
ENSCJAG00000035147,ENSMFAG00000008322
ENSCJAG00000001932,ENSMFAG00000002315
ENSCJAG00000072524,ENSMFAG00000052737
ENSCJAG00000002212,ENSMFAG00000042432
ENSCJAG00000085990,ENSMFAG00000036550
ENSCJAG00000044642,ENSMFAG00000000911
ENSCJAG00000008706,ENSMFAG00000035681
ENSCJAG00000086037,ENSMFAG00000023990
ENSCJAG00000014094,ENSMFAG00000034585
ENSCJAG00000009613,ENSMFAG00000037095
ENSCJAG00000016110,ENSMFAG00000011695
ENSCJAG00000001139,ENSMFAG00000040912
ENSCJAG00000007974,ENSMFAG00000017985
ENSCJAG00000002747,ENSMFAG00000002731
ENSCJAG00000002626,ENSMFAG00000041827
ENSCJAG00000014128,ENSMFAG00000001819
ENSCJAG00000080796,ENSMFAG00000051998
ENSCJAG00000014104,ENSMFAG00000041586
ENSCJAG00000023164,ENSMFAG00000065065
ENSCJAG00000006395,ENSMFAG00000031295
ENSCJAG00000020085,ENSMFAG00000044440
ENSCJAG00000056568,ENSMFAG00000047703
ENSCJAG00000071512,ENSMFAG00000014174
ENSCJAG00000087099,ENSMFAG00000004048
ENSCJAG00000025409,ENSMFAG00000064338
ENSCJAG00000002447,ENSMFAG00000043732
ENSCJAG00000032793,ENSMFAG00000031405
ENSCJAG00000032793,ENSMFAG00000044396
ENSCJAG00000065265,ENSMFAG00000021260
ENSCJAG00000008723,ENSMFAG00000046023
ENSCJAG00000032034,ENSMFAG00000000394
ENSCJAG00000058085,ENSMFAG00000062087
ENSCJAG00000000326,ENSMFAG00000045502
ENSCJAG00000006050,ENSMFAG00000017880
ENSCJAG00000020218,ENSMFAG00000040671
ENSCJAG00000076398,ENSMFAG00000052209
ENSCJAG00000004910,ENSMFAG00000058672
ENSCJAG00000077328,ENSMFAG00000052209
ENSCJAG00000001166,ENSMFAG00000044522
ENSCJAG00000042536,ENSMFAG00000041375
ENSCJAG00000016629,ENSMFAG00000002473
ENSCJAG00000009761,ENSMFAG00000040771
ENSCJAG00000008692,ENSMFAG00000031166
ENSCJAG00000009537,ENSMFAG00000000294
ENSCJAG00000086496,ENSMFAG00000000394
ENSCJAG00000007230,ENSMFAG00000044312
ENSCJAG00000023712,ENSMFAG00000021589
ENSCJAG00000001898,ENSMFAG00000037814
ENSCJAG00000013182,ENSMFAG00000049331
ENSCJAG00000041424,ENSMFAG00000004023
ENSCJAG00000014866,ENSMFAG00000044357
ENSCJAG00000015545,ENSMFAG00000036659
ENSCJAG00000009769,ENSMFAG00000039765
ENSCJAG00000019760,ENSMFAG00000042137
ENSCJAG00000020090,ENSMFAG00000039691
ENSCJAG00000004916,ENSMFAG00000037285
ENSCJAG00000056899,ENSMFAG00000021978
ENSCJAG00000084084,ENSMFAG00000020561
ENSCJAG00000005012,ENSMFAG00000033144
ENSCJAG00000016542,ENSMFAG00000003452
ENSCJAG00000081214,ENSMFAG00000000838
ENSCJAG00000080438,ENSMFAG00000003050
ENSCJAG00000000320,ENSMFAG00000002655
ENSCJAG00000004258,ENSMFAG00000039948
ENSCJAG00000001832,ENSMFAG00000035566
ENSCJAG00000002403,ENSMFAG00000043469
ENSCJAG00000002403,ENSMFAG00000063513
ENSCJAG00000082080,ENSMFAG00000065258
ENSCJAG00000019303,ENSMFAG00000046222
ENSCJAG00000020226,ENSMFAG00000032463
ENSCJAG00000008558,ENSMFAG00000003043
ENSCJAG00000081332,ENSMFAG00000048217
ENSCJAG00000018585,ENSMFAG00000041236
ENSCJAG00000076494,ENSMFAG00000023663
ENSCJAG00000036518,ENSMFAG00000010147
ENSCJAG00000002609,ENSMFAG00000035589
ENSCJAG00000081409,ENSMFAG00000052275
ENSCJAG00000081409,ENSMFAG00000055972
ENSCJAG00000081409,ENSMFAG00000048262
ENSCJAG00000081409,ENSMFAG00000058781
ENSCJAG00000081409,ENSMFAG00000049881
ENSCJAG00000081409,ENSMFAG00000064185
ENSCJAG00000081409,ENSMFAG00000055175
ENSCJAG00000081409,ENSMFAG00000054018
ENSCJAG00000081409,ENSMFAG00000061610
ENSCJAG00000065876,ENSMFAG00000049148
ENSCJAG00000066336,ENSMFAG00000056353
ENSCJAG00000066336,ENSMFAG00000051201
ENSCJAG00000081906,ENSMFAG00000047161
ENSCJAG00000024195,ENSMFAG00000021473
ENSCJAG00000014148,ENSMFAG00000042967
ENSCJAG00000002330,ENSMFAG00000031551
ENSCJAG00000043176,ENSMFAG00000044563
ENSCJAG00000038762,ENSMFAG00000059843
ENSCJAG00000007893,ENSMFAG00000002631
ENSCJAG00000001801,ENSMFAG00000044696
ENSCJAG00000002408,ENSMFAG00000001942
ENSCJAG00000024918,ENSMFAG00000005116
ENSCJAG00000004992,ENSMFAG00000043832
ENSCJAG00000004930,ENSMFAG00000042183
ENSCJAG00000004050,ENSMFAG00000012290
ENSCJAG00000018551,ENSMFAG00000033489
ENSCJAG00000032831,ENSMFAG00000004221
ENSCJAG00000047069,ENSMFAG00000025261
ENSCJAG00000073657,ENSMFAG00000056842
ENSCJAG00000041206,ENSMFAG00000034618
ENSCJAG00000074956,ENSMFAG00000047487
ENSCJAG00000070749,ENSMFAG00000060319
ENSCJAG00000006032,ENSMFAG00000046257
ENSCJAG00000055552,ENSMFAG00000063181
ENSCJAG00000008780,ENSMFAG00000045545
ENSCJAG00000014025,ENSMFAG00000038590
ENSCJAG00000001791,ENSMFAG00000033996
ENSCJAG00000002169,ENSMFAG00000001020
ENSCJAG00000078953,ENSMFAG00000054937
ENSCJAG00000064019,ENSMFAG00000031644
ENSCJAG00000022231,ENSMFAG00000063392
ENSCJAG00000007866,ENSMFAG00000033253
ENSCJAG00000000311,ENSMFAG00000016667
ENSCJAG00000009782,ENSMFAG00000042928
ENSCJAG00000016601,ENSMFAG00000031227
ENSCJAG00000013206,ENSMFAG00000002638
ENSCJAG00000052040,ENSMFAG00000059722
ENSCJAG00000020235,ENSMFAG00000030516
ENSCJAG00000022332,ENSMFAG00000045509
ENSCJAG00000037728,ENSMFAG00000013331
ENSCJAG00000077347,ENSMFAG00000002918
ENSCJAG00000045391,ENSMFAG00000041264
ENSCJAG00000052313,ENSMFAG00000037736
ENSCJAG00000009550,ENSMFAG00000035372
ENSCJAG00000071913,ENSMFAG00000057894
ENSCJAG00000078055,ENSMFAG00000056857
ENSCJAG00000014113,ENSMFAG00000039703
ENSCJAG00000048235,ENSMFAG00000064726
ENSCJAG00000071047,ENSMFAG00000040868
ENSCJAG00000057316,ENSMFAG00000064074
ENSCJAG00000002301,ENSMFAG00000000560
ENSCJAG00000019608,ENSMFAG00000000967
ENSCJAG00000009806,ENSMFAG00000045424
ENSCJAG00000004219,ENSMFAG00000045115
ENSCJAG00000006269,ENSMFAG00000007242
ENSCJAG00000073413,ENSMFAG00000048267
ENSCJAG00000007192,ENSMFAG00000033040
ENSCJAG00000000299,ENSMFAG00000031896
ENSCJAG00000020106,ENSMFAG00000034257
ENSCJAG00000046292,ENSMFAG00000052960
ENSCJAG00000072173,ENSMFAG00000009378
ENSCJAG00000016157,ENSMFAG00000042215
ENSCJAG00000074683,ENSMFAG00000052275
ENSCJAG00000074683,ENSMFAG00000055972
ENSCJAG00000074683,ENSMFAG00000048262
ENSCJAG00000074683,ENSMFAG00000058781
ENSCJAG00000074683,ENSMFAG00000049881
ENSCJAG00000074683,ENSMFAG00000064185
ENSCJAG00000074683,ENSMFAG00000055175
ENSCJAG00000074683,ENSMFAG00000054018
ENSCJAG00000074683,ENSMFAG00000061610
ENSCJAG00000082121,ENSMFAG00000059354
ENSCJAG00000009809,ENSMFAG00000039680
ENSCJAG00000075479,ENSMFAG00000030357
ENSCJAG00000075924,ENSMFAG00000011746
ENSCJAG00000002599,ENSMFAG00000040836
ENSCJAG00000039495,ENSMFAG00000053200
ENSCJAG00000022621,ENSMFAG00000033818
ENSCJAG00000014101,ENSMFAG00000031480
ENSCJAG00000018527,ENSMFAG00000036818
ENSCJAG00000014176,ENSMFAG00000009200
ENSCJAG00000013227,ENSMFAG00000006874
ENSCJAG00000009820,ENSMFAG00000061257
ENSCJAG00000038106,ENSMFAG00000033130
ENSCJAG00000014053,ENSMFAG00000003786
ENSCJAG00000087195,ENSMFAG00000063914
ENSCJAG00000046677,ENSMFAG00000044030
ENSCJAG00000058709,ENSMFAG00000054010
ENSCJAG00000058709,ENSMFAG00000054797
ENSCJAG00000002096,ENSMFAG00000030909
ENSCJAG00000016584,ENSMFAG00000002486
ENSCJAG00000022193,ENSMFAG00000023252
ENSCJAG00000009827,ENSMFAG00000018859
ENSCJAG00000007771,ENSMFAG00000030151
ENSCJAG00000081431,ENSMFAG00000015955
ENSCJAG00000081431,ENSMFAG00000029021
ENSCJAG00000081431,ENSMFAG00000051097
ENSCJAG00000081431,ENSMFAG00000027126
ENSCJAG00000039713,ENSMFAG00000044572
ENSCJAG00000018515,ENSMFAG00000031534
ENSCJAG00000039990,ENSMFAG00000018546
ENSCJAG00000000293,ENSMFAG00000001784
ENSCJAG00000008810,ENSMFAG00000031190
ENSCJAG00000017195,ENSMFAG00000004044
ENSCJAG00000047719,ENSMFAG00000052840
ENSCJAG00000043664,ENSMFAG00000032540
ENSCJAG00000014818,ENSMFAG00000043040
ENSCJAG00000030487,ENSMFAG00000009243
ENSCJAG00000002286,ENSMFAG00000045518
ENSCJAG00000002073,ENSMFAG00000037133
ENSCJAG00000043913,ENSMFAG00000000905
ENSCJAG00000081137,ENSMFAG00000052275
ENSCJAG00000081137,ENSMFAG00000055972
ENSCJAG00000081137,ENSMFAG00000048262
ENSCJAG00000081137,ENSMFAG00000058781
ENSCJAG00000081137,ENSMFAG00000049881
ENSCJAG00000081137,ENSMFAG00000064185
ENSCJAG00000081137,ENSMFAG00000055175
ENSCJAG00000081137,ENSMFAG00000054018
ENSCJAG00000081137,ENSMFAG00000061610
ENSCJAG00000010410,ENSMFAG00000039923
ENSCJAG00000048614,ENSMFAG00000050470
ENSCJAG00000008842,ENSMFAG00000033665
ENSCJAG00000016507,ENSMFAG00000053596
ENSCJAG00000016507,ENSMFAG00000038401
ENSCJAG00000016507,ENSMFAG00000058880
ENSCJAG00000004176,ENSMFAG00000062302
ENSCJAG00000000915,ENSMFAG00000034355
ENSCJAG00000009846,ENSMFAG00000038025
ENSCJAG00000004287,ENSMFAG00000038031
ENSCJAG00000008617,ENSMFAG00000040580
ENSCJAG00000018496,ENSMFAG00000033129
ENSCJAG00000026284,ENSMFAG00000016054
ENSCJAG00000014046,ENSMFAG00000034237
ENSCJAG00000008119,ENSMFAG00000031991
ENSCJAG00000040591,ENSMFAG00000049214
ENSCJAG00000082887,ENSMFAG00000000268
ENSCJAG00000082887,ENSMFAG00000042780
ENSCJAG00000042284,ENSMFAG00000052287
ENSCJAG00000001012,ENSMFAG00000002338
ENSCJAG00000016523,ENSMFAG00000032335
ENSCJAG00000080973,ENSMFAG00000042861
ENSCJAG00000006059,ENSMFAG00000045931
ENSCJAG00000039841,ENSMFAG00000050540
ENSCJAG00000045988,ENSMFAG00000051520
ENSCJAG00000014185,ENSMFAG00000041433
ENSCJAG00000020251,ENSMFAG00000007036
ENSCJAG00000007735,ENSMFAG00000045263
ENSCJAG00000023436,ENSMFAG00000033473
ENSCJAG00000041712,ENSMFAG00000038438
ENSCJAG00000048454,ENSMFAG00000047174
ENSCJAG00000004217,ENSMFAG00000003160
ENSCJAG00000013546,ENSMFAG00000038356
ENSCJAG00000004308,ENSMFAG00000031106
ENSCJAG00000046949,ENSMFAG00000002660
ENSCJAG00000019593,ENSMFAG00000038555
ENSCJAG00000014032,ENSMFAG00000037127
ENSCJAG00000009049,ENSMFAG00000042326
ENSCJAG00000004163,ENSMFAG00000002602
ENSCJAG00000070632,ENSMFAG00000054713
ENSCJAG00000070632,ENSMFAG00000039188
ENSCJAG00000006077,ENSMFAG00000038156
ENSCJAG00000018510,ENSMFAG00000035168
ENSCJAG00000020149,ENSMFAG00000040753
ENSCJAG00000009031,ENSMFAG00000041110
ENSCJAG00000007317,ENSMFAG00000041833
ENSCJAG00000086420,ENSMFAG00000004430
ENSCJAG00000045008,ENSMFAG00000031118
ENSCJAG00000071417,ENSMFAG00000065662
ENSCJAG00000085645,ENSMFAG00000056611
ENSCJAG00000082705,ENSMFAG00000031756
ENSCJAG00000036928,ENSMFAG00000014343
ENSCJAG00000073989,ENSMFAG00000006998
ENSCJAG00000042250,ENSMFAG00000012003
ENSCJAG00000030390,ENSMFAG00000020383
ENSCJAG00000041654,ENSMFAG00000064321
ENSCJAG00000018483,ENSMFAG00000038611
ENSCJAG00000014230,ENSMFAG00000044263
ENSCJAG00000004221,ENSMFAG00000036365
ENSCJAG00000075042,ENSMFAG00000045394
ENSCJAG00000019563,ENSMFAG00000039895
ENSCJAG00000007724,ENSMFAG00000039161
ENSCJAG00000004338,ENSMFAG00000032032
ENSCJAG00000077816,ENSMFAG00000054698
ENSCJAG00000073897,ENSMFAG00000059541
ENSCJAG00000022834,ENSMFAG00000032068
ENSCJAG00000002235,ENSMFAG00000030370
ENSCJAG00000064579,ENSMFAG00000036188
ENSCJAG00000015279,ENSMFAG00000044774
ENSCJAG00000018466,ENSMFAG00000000945
ENSCJAG00000023176,ENSMFAG00000018623
ENSCJAG00000013578,ENSMFAG00000044219
ENSCJAG00000002281,ENSMFAG00000000236
ENSCJAG00000004362,ENSMFAG00000032659
ENSCJAG00000006117,ENSMFAG00000034273
ENSCJAG00000077896,ENSMFAG00000036756
ENSCJAG00000000281,ENSMFAG00000040559
ENSCJAG00000009633,ENSMFAG00000045158
ENSCJAG00000039185,ENSMFAG00000054868
ENSCJAG00000020553,ENSMFAG00000036172
ENSCJAG00000008102,ENSMFAG00000055774
ENSCJAG00000016709,ENSMFAG00000029001
ENSCJAG00000087139,ENSMFAG00000032977
ENSCJAG00000023177,ENSMFAG00000054868
ENSCJAG00000020152,ENSMFAG00000045851
ENSCJAG00000083348,ENSMFAG00000048348
ENSCJAG00000083348,ENSMFAG00000053059
ENSCJAG00000018463,ENSMFAG00000050967
ENSCJAG00000008662,ENSMFAG00000035358
ENSCJAG00000075234,ENSMFAG00000061788
ENSCJAG00000013616,ENSMFAG00000042254
ENSCJAG00000067568,ENSMFAG00000021534
ENSCJAG00000086430,ENSMFAG00000012763
ENSCJAG00000006140,ENSMFAG00000037515
ENSCJAG00000018541,ENSMFAG00000000979
ENSCJAG00000009027,ENSMFAG00000001685
ENSCJAG00000016685,ENSMFAG00000039809
ENSCJAG00000082014,ENSMFAG00000052275
ENSCJAG00000082014,ENSMFAG00000055972
ENSCJAG00000082014,ENSMFAG00000048262
ENSCJAG00000082014,ENSMFAG00000058781
ENSCJAG00000082014,ENSMFAG00000049881
ENSCJAG00000082014,ENSMFAG00000064185
ENSCJAG00000082014,ENSMFAG00000055175
ENSCJAG00000082014,ENSMFAG00000054018
ENSCJAG00000082014,ENSMFAG00000061610
ENSCJAG00000078378,ENSMFAG00000049528
ENSCJAG00000078378,ENSMFAG00000047770
ENSCJAG00000086617,ENSMFAG00000014343
ENSCJAG00000085750,ENSMFAG00000048009
ENSCJAG00000020559,ENSMFAG00000030658
ENSCJAG00000071738,ENSMFAG00000039792
ENSCJAG00000038250,ENSMFAG00000020271
ENSCJAG00000071309,ENSMFAG00000023682
ENSCJAG00000040794,ENSMFAG00000031870
ENSCJAG00000017213,ENSMFAG00000030257
ENSCJAG00000073952,ENSMFAG00000052275
ENSCJAG00000073952,ENSMFAG00000055972
ENSCJAG00000073952,ENSMFAG00000048262
ENSCJAG00000073952,ENSMFAG00000058781
ENSCJAG00000073952,ENSMFAG00000049881
ENSCJAG00000073952,ENSMFAG00000064185
ENSCJAG00000073952,ENSMFAG00000055175
ENSCJAG00000073952,ENSMFAG00000054018
ENSCJAG00000073952,ENSMFAG00000061610
ENSCJAG00000070294,ENSMFAG00000041869
ENSCJAG00000020155,ENSMFAG00000041490
ENSCJAG00000070168,ENSMFAG00000035342
ENSCJAG00000038713,ENSMFAG00000003405
ENSCJAG00000046587,ENSMFAG00000040787
ENSCJAG00000072359,ENSMFAG00000030783
